account_id,customer_id,account_type,open_date,balance
4722,7566,saving,2020-04-30,29445.87
4723,7862,fixed,2019-06-29,37521.65
4724,1961,saving,2016-08-24,31643.05
4725,2748,fixed,2016-09-03,3035.22
4726,44,fixed,2015-11-23,7372.71
4727,3843,fixed,2019-09-03,492.83
4728,4706,saving,2015-12-13,67911.19
4729,1889,current,2015-06-15,66450.42
4730,3899,current,2017-01-21,6812.91
4731,5884,saving,2018-05-24,31518.44
4732,8912,current,2021-07-19,28301.22
4733,691,saving,2020-10-09,45360.47
4734,6843,fixed,2020-05-18,35869.67
4735,8302,saving,2018-04-24,82051.21
4736,4559,saving,2015-12-30,88268.04
4737,8707,saving,2017-10-20,20604.1
4738,7721,fixed,2018-04-20,12099.8
4739,8829,saving,2019-10-21,83930.56
4740,3329,fixed,2020-09-12,50149.58
4741,5313,saving,2016-02-09,32437.35
4742,627,current,2019-04-30,5139.25
4743,70,current,2020-12-25,60612.47
4744,7550,fixed,2020-02-29,20772.59
4745,5614,saving,2020-09-06,3768.67
4746,4320,fixed,2015-04-16,44480.89
4747,5962,current,2021-01-13,59713.75
4748,3978,fixed,2019-12-28,17137.69
4749,7501,saving,2018-06-10,65145.32
4750,8060,saving,2015-07-15,18888.79
4751,6785,current,2020-02-18,2073.99
4752,1635,fixed,2015-07-21,14893.24
4753,2544,saving,2020-11-26,58699.5
4754,7354,fixed,2016-06-26,63530.95
4755,769,current,2019-10-28,86479.18
4756,5765,saving,2015-02-10,6239.25
4757,2604,current,2017-12-23,95295.77
4758,992,saving,2017-06-08,52192.39
4759,9921,saving,2016-11-12,24558.81
4760,9722,saving,2022-10-30,36541.51
4761,489,saving,2021-09-28,5567.73
4762,8180,saving,2020-07-30,11009.16
4763,4153,saving,2021-08-16,88240.14
4764,512,saving,2019-08-02,10590.8
4765,5698,current,2022-10-22,5583.96
4766,735,fixed,2015-12-30,59826.79
4767,5679,fixed,2018-06-13,38273.47
4768,3310,current,2021-11-23,40592.93
4769,8563,saving,2020-03-10,12027.32
4770,4702,fixed,2016-05-14,4416.92
4771,1860,current,2021-10-06,86572.93
4772,7720,saving,2016-08-01,38953.81
4773,917,saving,2018-04-26,11010.72
4774,6910,current,2021-09-16,20025.47
4775,7265,saving,2021-12-16,10290.93
4776,6682,saving,2019-10-13,47809.14
4777,2663,saving,2018-06-11,80350.47
4778,4693,current,2021-12-14,39348.66
4779,9430,fixed,2017-08-03,61989.58
4780,1336,saving,2022-01-22,67544.59
4781,5051,saving,2018-08-28,71207.46
4782,762,saving,2020-11-30,60553.09
4783,2132,saving,2019-03-05,55408.8
4784,4815,saving,2021-07-19,47838.49
4785,9141,saving,2015-12-24,47360.48
4786,302,saving,2015-05-06,33293.21
4787,7741,saving,2019-10-10,50454.19
4788,3695,fixed,2020-10-30,47905.73
4789,2702,fixed,2015-09-09,31942.65
4790,9668,fixed,2019-04-26,30114.81
4791,8806,saving,2016-01-17,44606.86
4792,6215,saving,2019-12-10,80304.9
4793,5645,saving,2020-06-10,24770.49
4794,5521,current,2016-12-17,84539.5
4795,669,current,2018-01-27,72396.06
4796,2129,saving,2021-11-04,26189.2
4797,6739,current,2022-03-27,1382.6
4798,218,fixed,2015-01-24,7682.0
4799,8941,saving,2015-12-19,88287.07
4800,4221,saving,2020-10-21,80692.71
4801,8393,saving,2016-11-25,37957.68
4802,2622,saving,2016-05-29,6170.44
4803,5140,current,2017-02-09,81113.21
4804,722,saving,2017-11-19,25524.2
4805,9144,saving,2016-10-19,95311.78
4806,1882,fixed,2019-01-13,52289.78
4807,1433,saving,2019-01-20,71517.83
4808,5182,fixed,2022-11-21,46181.85
4809,2321,saving,2019-10-14,2768.62
4810,6951,saving,2017-11-16,6317.14
4811,9969,current,2018-10-11,97598.23
4812,7178,saving,2016-09-13,41224.41
4813,8891,saving,2015-01-19,18317.42
4814,622,fixed,2022-01-19,72029.54
4815,460,saving,2017-03-04,88219.21
4816,9277,current,2018-03-15,26698.33
4817,7226,fixed,2020-03-17,57112.41
4818,8492,saving,2016-06-25,24538.7
4819,9468,current,2016-09-08,82255.21
4820,9623,current,2020-04-24,8679.94
4821,8142,saving,2018-04-21,37252.54
4822,5376,saving,2015-06-14,37989.59
4823,3453,current,2022-10-27,63692.44
4824,7313,saving,2022-12-21,17820.98
4825,5926,saving,2018-05-22,47500.68
4826,1822,current,2018-04-26,55204.58
4827,6432,saving,2019-01-21,89088.07
4828,989,current,2019-02-04,52665.23
4829,8406,saving,2019-11-28,13192.32
4830,532,saving,2017-12-13,10133.46
4831,2918,saving,2021-08-16,92413.77
4832,6886,fixed,2020-05-04,97966.86
4833,3620,current,2015-12-31,16703.18
4834,6565,fixed,2015-04-29,75135.41
4835,3061,saving,2016-02-13,25071.51
4836,9801,current,2015-12-29,83291.59
4837,2525,fixed,2017-08-15,9660.75
4838,690,saving,2018-03-22,43712.09
4839,1101,saving,2015-11-19,59607.04
4840,8311,saving,2017-01-27,85250.18
4841,5302,current,2016-03-23,85672.66
4842,8698,current,2022-07-14,18429.45
4843,7818,current,2022-07-19,96711.86
4844,2201,saving,2019-11-27,63855.25
4845,9234,current,2019-08-11,65877.3
4846,497,saving,2021-07-17,88899.3
4847,4175,saving,2018-07-14,32029.63
4848,8251,saving,2016-04-19,41521.81
4849,5531,saving,2015-10-18,98498.87
4850,6970,fixed,2015-06-21,1653.81
4851,1654,saving,2019-01-02,86715.9
4852,7247,saving,2015-10-28,84250.61
4853,9899,saving,2021-01-05,26241.29
4854,244,saving,2022-05-31,82169.48
4855,2256,current,2022-07-08,33024.31
4856,7000,current,2021-09-30,62897.72
4857,9867,current,2021-04-23,44687.83
4858,6744,saving,2019-10-13,10132.93
4859,2693,saving,2016-05-29,89535.89
4860,6074,saving,2016-11-09,54525.99
4861,8231,saving,2017-06-30,48181.11
4862,3248,saving,2021-03-02,87949.77
4863,6622,saving,2016-11-20,32802.06
4864,1616,saving,2015-12-10,57034.23
4865,20,saving,2021-11-17,88227.52
4866,221,fixed,2015-01-29,34288.1
4867,3772,saving,2020-11-22,79353.56
4868,7322,fixed,2021-07-09,51437.06
4869,6607,saving,2015-04-17,15776.66
4870,7577,fixed,2019-09-12,4059.16
4871,8443,fixed,2015-04-12,72672.54
4872,7829,saving,2018-07-09,26187.51
4873,507,saving,2019-08-15,81572.88
4874,4742,current,2022-02-12,18892.85
4875,9061,saving,2020-12-24,56785.64
4876,4588,saving,2016-05-04,9346.93
4877,6439,saving,2015-03-08,73576.78
4878,6601,fixed,2015-10-05,76570.29
4879,9362,current,2020-02-07,91654.61
4880,5358,fixed,2021-03-09,56135.98
4881,740,saving,2018-10-05,10644.17
4882,9983,saving,2016-09-19,82776.52
4883,8616,current,2022-05-19,31389.41
4884,3056,saving,2018-03-16,89959.34
4885,4388,saving,2015-12-31,97783.46
4886,2204,saving,2016-11-08,13248.86
4887,3923,saving,2019-09-12,8295.97
4888,1958,fixed,2022-12-20,89760.34
4889,5327,current,2021-09-08,89887.62
4890,1790,saving,2016-07-08,58519.77
4891,6402,saving,2017-03-13,88812.12
4892,585,current,2018-03-08,93052.15
4893,6179,saving,2016-02-28,55538.96
4894,3201,saving,2018-06-30,68652.82
4895,1343,saving,2016-02-20,61357.27
4896,4191,current,2019-03-11,17459.91
4897,9401,saving,2021-07-21,43623.58
4898,4786,saving,2020-06-28,68138.43
4899,9358,current,2022-07-07,61026.89
4900,4757,saving,2016-07-30,21509.78
4901,6026,fixed,2022-11-03,90975.92
4902,7456,saving,2020-07-05,78406.83
4903,1063,saving,2015-06-29,6845.76
4904,8718,fixed,2020-01-05,34407.84
4905,4503,saving,2015-08-02,99553.81
4906,9575,saving,2021-10-21,38981.0
4907,4982,saving,2015-06-02,66343.0
4908,6613,current,2022-12-29,10067.76
4909,4969,saving,2017-07-29,31092.4
4910,6067,saving,2018-12-07,88205.39
4911,5401,saving,2018-02-20,51053.95
4912,5685,saving,2022-04-07,82511.22
4913,6839,saving,2020-03-30,765.95
4914,7354,saving,2019-06-06,66614.08
4915,1988,fixed,2019-07-02,29992.83
4916,4068,saving,2022-08-31,86077.66
4917,5069,saving,2019-05-22,94404.66
4918,4105,saving,2019-12-09,68761.9
4919,8878,saving,2017-08-11,14607.88
4920,7807,current,2017-02-26,46810.73
4921,6655,saving,2018-08-22,46449.54
4922,3735,saving,2018-03-28,83029.84
4923,6805,saving,2015-06-01,46061.56
4924,1242,fixed,2017-06-27,33263.49
4925,3501,saving,2020-08-05,61135.16
4926,9854,saving,2021-11-08,64708.22
4927,5731,fixed,2015-11-30,80994.79
4928,5531,current,2016-04-07,90044.14
4929,3262,saving,2019-02-01,88995.69
4930,7265,current,2020-02-14,62672.41
4931,3844,saving,2017-11-15,52427.95
4932,4826,saving,2017-03-16,80122.12
4933,1982,current,2016-03-14,30678.96
4934,648,saving,2020-11-14,75793.1
4935,3924,saving,2016-01-29,50610.29
4936,1983,current,2015-09-24,12365.09
4937,5256,saving,2020-04-06,75286.68
4938,2020,saving,2019-04-08,64846.99
4939,9015,fixed,2022-11-17,8242.39
4940,4675,saving,2018-05-06,45036.87
4941,8072,saving,2020-12-08,48649.47
4942,6981,saving,2021-10-08,65351.21
4943,2833,saving,2020-02-28,67848.81
4944,9213,fixed,2020-08-13,19052.62
4945,9274,saving,2016-10-04,3369.9
4946,7103,fixed,2022-11-06,79407.29
4947,5992,saving,2015-07-02,98159.47
4948,4209,fixed,2021-12-21,94068.74
4949,3676,saving,2020-10-20,50079.97
4950,1780,current,2020-10-18,52893.29
4951,4697,current,2022-03-13,93057.59
4952,4538,saving,2019-12-05,54414.63
4953,8420,saving,2015-05-03,27766.49
4954,874,saving,2016-01-27,67759.08
4955,4767,saving,2017-07-03,47719.83
4956,3429,saving,2021-08-12,78500.04
4957,9484,saving,2016-04-02,78330.68
4958,5605,saving,2021-02-08,93595.87
4959,9220,current,2022-01-03,13782.03
4960,3550,fixed,2020-05-30,52132.99
4961,8313,saving,2017-12-31,78586.09
4962,8934,saving,2022-08-03,43484.14
4963,3882,saving,2019-12-04,62688.39
4964,9702,current,2015-02-15,81703.17
4965,9435,saving,2016-08-15,47336.65
4966,4790,saving,2017-02-11,40828.17
4967,7446,current,2016-04-26,18055.7
4968,4353,saving,2018-12-03,82454.99
4969,7472,current,2018-04-13,79577.9
4970,7060,saving,2018-12-21,74315.04
4971,5650,saving,2016-10-16,39331.6
4972,9905,saving,2019-08-22,58319.07
4973,5009,saving,2021-04-03,12398.68
4974,7318,saving,2022-06-27,31951.88
4975,8786,current,2018-03-09,43552.7
4976,1034,current,2015-03-05,4353.92
4977,212,fixed,2021-05-15,10358.76
4978,6058,saving,2015-02-19,82972.45
4979,9598,current,2015-08-03,97120.39
4980,5509,saving,2019-07-19,32199.02
4981,5018,current,2020-09-14,10674.06
4982,8123,saving,2019-08-02,93539.23
4983,8126,saving,2021-10-14,91431.15
4984,6480,fixed,2016-05-19,65465.86
4985,9114,fixed,2019-05-11,33859.07
4986,4063,saving,2015-09-06,11257.03
4987,7349,current,2017-01-03,93949.33
4988,7943,saving,2020-02-04,92038.05
4989,7946,saving,2022-10-23,74320.21
4990,3239,saving,2016-04-12,93388.63
4991,1494,saving,2022-09-09,13976.04
4992,1578,saving,2016-05-24,10924.99
4993,1598,saving,2019-01-03,19204.04
4994,2429,saving,2022-08-05,21549.24
4995,313,current,2022-10-28,82716.91
4996,6687,saving,2019-12-19,92173.49
4997,4076,current,2019-02-18,21559.03
4998,4,fixed,2015-06-15,46269.47
4999,7062,saving,2017-12-15,45448.49
5000,9078,fixed,2018-11-02,17787.0
5001,5219,saving,2022-12-03,85334.72
5002,192,saving,2018-11-19,52249.28
5003,2381,fixed,2018-11-15,56623.87
5004,1236,saving,2018-10-07,25842.8
5005,7763,saving,2022-02-06,55915.85
5006,7932,saving,2015-03-04,79253.99
5007,2404,fixed,2022-07-12,30493.15
5008,6022,current,2016-07-08,11329.52
5009,7421,saving,2022-04-08,58404.02
5010,6735,saving,2021-01-04,63583.06
5011,8454,saving,2019-03-23,20206.4
5012,2370,fixed,2019-10-16,24830.47
5013,2468,saving,2015-11-04,15306.89
5014,4428,saving,2020-01-03,92138.15
5015,1260,saving,2015-04-08,21301.2
5016,2055,current,2018-08-18,1063.81
5017,534,saving,2017-12-01,84015.28
5018,2120,saving,2021-06-21,80322.75
5019,1524,saving,2017-01-23,45653.5
5020,3458,saving,2019-11-18,79716.24
5021,2590,saving,2022-03-22,44961.67
5022,4420,saving,2019-07-18,22451.45
5023,7093,current,2020-07-17,42605.46
5024,6745,saving,2017-11-21,48687.43
5025,1941,current,2016-11-09,900.34
5026,3737,current,2018-07-29,11332.95
5027,73,current,2019-11-25,87476.51
5028,2888,fixed,2022-06-21,39242.54
5029,5358,saving,2022-12-28,33146.72
5030,9180,current,2021-09-06,88835.65
5031,1346,saving,2022-07-06,15456.97
5032,9979,saving,2019-05-08,21698.73
5033,9224,current,2022-12-06,82795.05
5034,2007,current,2017-08-05,27965.47
5035,9423,saving,2018-01-04,63323.23
5036,8603,saving,2017-09-08,73957.17
5037,1820,current,2016-02-11,22272.03
5038,6795,current,2021-05-10,25340.78
5039,7214,saving,2022-08-20,51629.51
5040,3093,current,2016-07-02,79221.37
5041,5290,saving,2019-07-29,55437.75
5042,2592,current,2020-10-09,6733.64
5043,7584,saving,2016-05-27,35083.72
5044,2503,saving,2017-12-19,33063.79
5045,8854,saving,2017-06-20,80760.19
5046,9422,saving,2021-08-24,28966.36
5047,9549,current,2020-02-06,90121.75
5048,3093,saving,2021-07-22,33498.42
5049,7062,fixed,2019-12-05,19410.82
5050,1674,saving,2021-09-12,53993.99
5051,9281,saving,2015-01-07,38638.73
5052,6003,saving,2018-11-15,64759.03
5053,7309,current,2017-07-17,91571.29
5054,6660,current,2020-05-30,94077.54
5055,500,saving,2018-03-04,22736.46
5056,326,current,2017-11-09,16227.13
5057,6034,current,2021-07-02,93995.71
5058,888,current,2018-12-28,81242.78
5059,9188,saving,2016-10-15,26167.6
5060,3674,saving,2018-10-29,80495.44
5061,7936,current,2020-12-30,74105.46
5062,929,saving,2021-09-07,25356.2
5063,4404,saving,2016-04-27,90578.44
5064,5427,current,2019-07-19,32180.46
5065,7991,saving,2021-12-13,48017.91
5066,9847,fixed,2017-08-08,60926.15
5067,625,saving,2016-02-16,19126.33
5068,4345,saving,2015-12-20,61128.8
5069,2372,saving,2021-10-15,70627.2
5070,4700,current,2015-01-03,10154.71
5071,8251,saving,2015-05-11,37934.84
5072,5117,fixed,2018-01-03,61205.96
5073,6238,saving,2018-09-09,92621.69
5074,9470,fixed,2020-05-27,89098.35
5075,8879,saving,2017-10-20,16966.73
5076,7628,saving,2015-06-09,61050.79
5077,4611,saving,2020-08-26,9801.78
5078,533,fixed,2018-11-19,29387.89
5079,4498,saving,2015-12-22,59727.03
5080,3853,saving,2017-11-21,8136.48
5081,3405,saving,2021-12-05,88886.21
5082,2769,fixed,2020-03-24,82898.87
5083,2656,current,2019-07-06,47339.0
5084,2141,current,2022-04-11,49175.43
5085,7725,saving,2022-09-21,88136.29
5086,574,saving,2017-05-06,5043.74
5087,1566,fixed,2017-03-06,14388.09
5088,9998,fixed,2017-03-12,30800.44
5089,437,saving,2015-12-08,36438.43
5090,3590,saving,2016-02-10,98744.68
5091,1399,saving,2018-10-28,14746.19
5092,9747,current,2018-08-02,30310.39
5093,7692,fixed,2022-02-20,82794.99
5094,3267,saving,2016-07-30,78435.47
5095,6409,fixed,2015-08-09,65481.67
5096,3498,current,2021-01-03,32855.17
5097,4957,fixed,2018-04-18,11777.69
5098,1975,fixed,2019-03-14,98354.65
5099,9059,saving,2018-08-13,25142.64
5100,9246,saving,2018-10-04,84463.65
5101,5411,saving,2016-05-05,89500.82
5102,7743,current,2021-07-28,44089.97
5103,2535,saving,2017-10-07,85083.07
5104,7574,current,2020-10-29,27903.7
5105,8220,saving,2017-05-19,88991.11
5106,3218,saving,2022-07-15,63596.63
5107,2336,fixed,2021-10-17,19437.22
5108,4677,fixed,2020-01-07,78654.71
5109,6396,fixed,2018-02-20,91369.23
5110,7330,fixed,2017-01-09,57042.98
5111,2158,saving,2016-05-24,76037.29
5112,2692,saving,2016-08-16,79479.74
5113,6542,saving,2021-12-02,78740.44
5114,3343,fixed,2017-01-24,45442.14
5115,1556,saving,2019-01-02,73994.26
5116,276,current,2022-08-06,54853.05
5117,2737,current,2018-04-12,41465.97
5118,9540,fixed,2015-12-12,16581.26
5119,3090,saving,2015-04-15,90903.81
5120,7579,saving,2019-05-12,41491.13
5121,7969,fixed,2017-02-26,23956.55
5122,2173,current,2019-01-18,24229.58
5123,153,current,2018-08-10,24208.83
5124,1605,saving,2022-10-13,247.35
5125,6802,saving,2016-01-28,43821.91
5126,7725,fixed,2021-02-21,89068.76
5127,1827,saving,2020-07-25,2514.64
5128,8439,saving,2021-10-05,95659.75
5129,5510,saving,2019-02-09,17912.3
5130,1371,saving,2017-05-30,71887.43
5131,5323,saving,2015-08-06,78532.84
5132,5129,current,2021-01-09,73511.55
5133,5812,fixed,2019-12-11,33917.56
5134,1692,fixed,2020-09-15,70381.23
5135,6675,saving,2016-11-20,47297.42
5136,3391,fixed,2018-10-03,15219.71
5137,2399,fixed,2016-12-12,20092.98
5138,9863,saving,2020-06-17,2602.95
5139,37,saving,2021-06-15,33197.04
5140,1628,saving,2019-07-19,72798.95
5141,2340,fixed,2019-12-28,96904.83
5142,6161,saving,2021-04-16,13355.82
5143,1372,saving,2018-11-03,35328.09
5144,677,saving,2017-07-30,18149.85
5145,5073,current,2022-08-19,76088.72
5146,253,current,2022-04-26,91958.38
5147,2865,saving,2015-04-02,11400.14
5148,1617,saving,2019-01-05,90358.65
5149,2232,saving,2019-09-01,27149.29
5150,6434,saving,2022-03-07,22306.35
5151,761,fixed,2021-12-06,5663.44
5152,3287,saving,2022-11-21,8046.83
5153,6302,saving,2021-06-07,6922.48
5154,7067,current,2016-05-02,44641.22
5155,6835,fixed,2016-04-28,65864.39
5156,393,saving,2016-10-09,18442.07
5157,8623,fixed,2016-07-04,21763.89
5158,997,current,2020-04-28,17289.69
5159,7149,saving,2021-11-15,80655.84
5160,9284,saving,2018-10-05,13717.99
5161,1101,saving,2015-10-30,7340.51
5162,8294,saving,2016-02-22,3671.68
5163,9085,saving,2020-10-16,4015.04
5164,2261,saving,2020-10-05,54667.28
5165,9981,saving,2019-02-02,9398.52
5166,2181,current,2018-03-22,22242.66
5167,5317,fixed,2015-07-20,83267.69
5168,1781,current,2022-03-31,96810.79
5169,6434,current,2017-04-09,86085.79
5170,9472,saving,2018-06-25,95960.26
5171,4009,saving,2018-02-11,67045.13
5172,7374,saving,2018-11-02,98721.64
5173,3287,fixed,2019-10-06,49634.38
5174,4518,saving,2020-12-22,79468.83
5175,2629,saving,2022-12-20,97166.28
5176,539,current,2017-02-12,70929.12
5177,1781,saving,2017-08-07,95672.0
5178,6606,fixed,2018-02-20,25364.46
5179,2349,saving,2022-03-27,30027.55
5180,5408,current,2021-03-10,39724.01
5181,7170,saving,2017-02-25,46458.68
5182,1961,fixed,2021-12-24,89740.47
5183,3092,current,2018-07-22,88786.25
5184,7098,current,2018-06-13,65796.02
5185,3563,saving,2019-04-19,23230.18
5186,5082,saving,2015-06-20,24037.73
5187,4902,saving,2019-08-04,63174.33
5188,2305,saving,2021-10-03,50338.8
5189,2486,fixed,2018-01-25,25853.28
5190,7929,saving,2022-11-11,16823.72
5191,8176,saving,2020-08-30,72262.55
5192,649,saving,2021-05-26,81323.17
5193,7891,fixed,2022-04-23,26130.49
5194,3816,saving,2019-12-22,42492.25
5195,6280,current,2018-01-10,71349.42
5196,9744,saving,2020-11-24,46922.17
5197,9495,current,2019-12-08,96125.71
5198,2633,fixed,2019-12-16,12959.92
5199,7904,saving,2022-06-29,85434.77
5200,1269,fixed,2020-05-07,30607.34
5201,1774,saving,2020-04-05,68704.69
5202,7021,saving,2021-05-22,25369.5
5203,3628,saving,2016-09-12,96646.96
5204,1167,saving,2019-04-23,5013.43
5205,2549,fixed,2022-10-01,51357.13
5206,1551,fixed,2016-12-28,91051.33
5207,2141,saving,2022-11-15,46984.05
5208,5503,saving,2015-05-12,84034.63
5209,6009,saving,2015-12-05,94982.86
5210,6423,saving,2015-08-09,6783.51
5211,5847,saving,2017-02-20,48880.73
5212,3521,saving,2022-12-06,68642.26
5213,7929,saving,2015-03-18,83217.75
5214,7126,saving,2022-04-06,16315.56
5215,8813,saving,2016-08-14,56678.51
5216,5408,saving,2020-09-28,16292.18
5217,2524,saving,2022-08-27,75539.68
5218,4768,current,2018-09-28,28463.71
5219,8363,saving,2015-11-28,26881.8
5220,5645,fixed,2018-03-21,76980.18
5221,2420,fixed,2022-06-18,84200.75
5222,9609,current,2018-11-05,34333.63
5223,6078,saving,2017-08-15,50110.25
5224,7678,saving,2021-06-26,69346.06
5225,939,current,2018-01-18,74517.02
5226,4931,saving,2016-06-12,77011.8
5227,6353,fixed,2017-05-17,39038.78
5228,6944,current,2020-04-20,53634.19
5229,7612,saving,2017-01-10,10954.71
5230,8065,fixed,2018-07-30,94855.17
5231,3178,saving,2019-10-24,70141.59
5232,5352,saving,2018-06-10,37555.26
5233,5101,saving,2018-10-07,38961.23
5234,3797,current,2016-12-16,9048.41
5235,2885,saving,2016-03-08,45692.32
5236,9924,current,2020-06-27,67302.39
5237,1273,saving,2020-07-10,95255.45
5238,6408,current,2021-08-24,64758.64
5239,1753,fixed,2015-09-14,65071.15
5240,7671,current,2021-09-10,78641.39
5241,7431,fixed,2022-10-07,50980.51
5242,1692,saving,2021-04-23,3213.89
5243,9450,saving,2021-01-15,88985.75
5244,8624,saving,2022-11-16,40247.14
5245,5174,saving,2015-07-22,98466.47
5246,3906,fixed,2020-07-30,40637.79
5247,6047,fixed,2016-11-18,66833.45
5248,6081,fixed,2015-03-23,45987.35
5249,6157,current,2019-01-09,23241.95
5250,6815,saving,2017-11-14,93077.15
5251,6685,fixed,2015-01-18,62719.03
5252,2105,saving,2017-08-18,45052.17
5253,5100,fixed,2019-12-25,14416.75
5254,9377,saving,2019-12-01,99910.71
5255,437,fixed,2015-01-21,89514.56
5256,4326,fixed,2018-03-17,42278.51
5257,7009,saving,2022-05-09,17145.73
5258,8814,fixed,2017-01-05,2968.66
5259,8827,saving,2016-09-24,15183.52
5260,1994,saving,2022-05-11,53442.91
5261,2676,saving,2016-03-21,81579.23
5262,5862,fixed,2015-10-14,36352.17
5263,2341,fixed,2017-05-17,43398.13
5264,9602,saving,2016-10-26,47327.19
5265,3817,saving,2018-09-10,1757.64
5266,9021,saving,2021-02-25,17704.1
5267,2282,current,2022-10-03,50090.88
5268,7464,current,2020-06-21,27939.34
5269,5823,saving,2015-05-28,52332.29
5270,8729,fixed,2020-01-11,10810.01
5271,9595,saving,2021-08-11,80281.53
5272,8997,saving,2021-03-18,78374.44
5273,6683,fixed,2015-08-16,66985.9
5274,9044,saving,2015-11-02,53143.99
5275,8098,saving,2015-06-28,38988.36
5276,556,fixed,2020-03-26,68265.34
5277,8068,saving,2019-02-08,78181.91
5278,5342,current,2020-06-20,80859.24
5279,5044,saving,2016-02-21,34758.07
5280,7401,fixed,2022-04-11,19394.88
5281,6030,saving,2022-04-29,34183.1
5282,6819,fixed,2020-12-10,772.52
5283,2095,saving,2021-05-21,42322.73
5284,3479,saving,2022-07-17,27348.21
5285,2931,saving,2019-11-11,79003.99
5286,8446,saving,2019-10-17,67481.23
5287,3521,current,2020-08-12,2598.45
5288,59,saving,2022-09-08,14428.69
5289,3703,saving,2015-09-19,54219.13
5290,9914,saving,2019-02-03,61809.73
5291,2608,current,2015-11-28,76887.95
5292,5111,fixed,2015-09-18,96828.57
5293,8457,saving,2022-09-20,70191.97
5294,1708,fixed,2016-03-22,54489.68
5295,2294,current,2018-05-24,41442.53
5296,2485,fixed,2017-02-11,73819.3
5297,2736,saving,2021-12-01,93475.14
5298,3456,current,2022-03-01,42290.92
5299,938,saving,2022-12-24,58463.28
5300,878,saving,2022-03-27,20703.44
5301,8739,saving,2021-10-23,85746.69
5302,2463,saving,2015-07-19,71352.67
5303,4494,current,2016-10-29,35470.72
5304,6136,current,2021-05-15,87404.77
5305,7982,current,2018-03-04,97084.7
5306,2216,saving,2015-10-21,28852.0
5307,5727,current,2021-03-02,18662.95
5308,5948,current,2019-09-17,83189.22
5309,8422,current,2015-03-26,58243.04
5310,1428,saving,2015-10-20,88436.83
5311,6288,saving,2021-09-03,34751.79
5312,1700,saving,2018-03-07,58125.41
5313,2146,saving,2016-02-15,57721.19
5314,8199,saving,2016-05-23,18823.18
5315,6959,saving,2016-09-09,99193.17
5316,4273,saving,2017-12-16,66405.93
5317,9422,saving,2020-11-09,66414.54
5318,1824,fixed,2017-02-22,29686.96
5319,3985,saving,2018-10-25,65038.22
5320,8823,saving,2022-03-03,83297.61
5321,8462,saving,2018-12-06,81350.25
5322,3772,fixed,2017-02-09,91972.5
5323,501,saving,2020-05-30,14867.81
5324,5607,current,2021-02-18,18282.74
5325,7940,saving,2018-02-14,71016.87
5326,5608,saving,2016-12-07,80773.87
5327,2751,fixed,2022-06-10,67431.01
5328,1313,current,2018-07-22,14285.82
5329,2154,fixed,2016-09-15,59494.84
5330,4737,fixed,2017-01-10,74838.14
5331,609,saving,2015-07-16,13698.05
5332,5105,saving,2021-05-26,5583.42
5333,1664,saving,2019-02-18,25479.8
5334,3295,current,2017-02-04,9075.18
5335,5925,saving,2018-12-05,14853.94
5336,1998,saving,2018-12-17,20337.4
5337,6023,saving,2018-08-14,53069.18
5338,3186,saving,2017-10-07,15585.86
5339,1532,saving,2015-03-29,60468.22
5340,4217,current,2015-06-25,29066.03
5341,7385,saving,2021-05-14,31055.49
5342,3707,saving,2018-09-28,96739.85
5343,7260,current,2018-08-13,80515.26
5344,4503,current,2021-10-07,42414.24
5345,8868,current,2018-12-10,44745.43
5346,9847,current,2020-01-17,11479.26
5347,5005,saving,2015-02-02,84454.16
5348,3545,saving,2017-11-17,398.9
5349,3819,fixed,2015-07-28,14448.06
5350,8088,fixed,2022-04-03,53406.42
5351,7083,fixed,2019-06-06,18842.83
5352,3444,saving,2015-09-05,63278.01
5353,5710,current,2022-12-04,364.05
5354,1048,saving,2018-10-13,9841.21
5355,9524,saving,2017-02-28,76468.35
5356,2661,current,2015-01-18,57652.15
5357,7931,fixed,2021-03-10,1945.82
5358,7059,saving,2019-10-13,20581.42
5359,6267,saving,2022-01-05,23896.33
5360,8956,saving,2018-01-22,84906.06
5361,8078,saving,2017-05-06,58253.75
5362,3409,saving,2022-10-25,54142.48
5363,6302,fixed,2017-11-06,8670.0
5364,7495,current,2018-06-16,65694.47
5365,1685,saving,2022-01-19,15588.91
5366,870,fixed,2019-08-18,52174.14
5367,5124,current,2021-02-02,59263.54
5368,9106,saving,2015-10-25,84187.61
5369,5876,saving,2017-12-22,80644.71
5370,7213,saving,2017-09-24,19010.56
5371,6728,fixed,2022-10-15,91619.17
5372,9823,saving,2021-08-07,275.45
5373,543,saving,2022-04-17,33012.56
5374,2204,saving,2021-05-04,6636.65
5375,2936,saving,2016-05-14,72096.49
5376,752,current,2017-07-02,50022.49
5377,2112,saving,2015-08-05,17494.31
5378,8613,saving,2016-10-07,8513.08
5379,7277,fixed,2017-10-01,22608.42
5380,9679,saving,2018-08-02,92075.14
5381,5700,current,2022-02-06,67765.47
5382,547,fixed,2022-08-02,24224.07
5383,4962,current,2019-09-18,89374.46
5384,2558,fixed,2017-08-25,13649.47
5385,1572,saving,2022-07-03,68844.19
5386,6585,saving,2017-02-22,42484.55
5387,8646,saving,2017-07-10,26831.61
5388,2692,current,2019-01-12,26230.74
5389,6961,saving,2019-09-17,50080.33
5390,9950,fixed,2020-09-05,93149.34
