complaint_id,customer_id,complaint_type,complaint_date,status
5548,8175,Transaction,2022-11-25,Resolved
5549,5238,Other,2023-02-10,Pending
5550,6959,Other,2023-09-23,Resolved
5551,925,Loan,2021-12-25,Unknown
5552,8983,Loan,2021-06-12,Unknown
5553,4321,Other,2021-05-25,Resolved
5554,8077,Transaction,2022-01-28,Resolved
5555,1380,Service,2022-03-20,Unknown
5556,4555,Transaction,2022-12-13,Resolved
5557,4528,Transaction,2023-07-01,Unknown
5558,9809,Service,2023-05-28,Resolved
5559,5281,Other,2023-12-27,Resolved
5560,6619,Transaction,2021-07-19,Resolved
5561,5445,Transaction,2023-05-20,Resolved
5562,3810,Service,2021-12-20,Resolved
5563,6149,Other,2022-04-14,Pending
5564,1853,Loan,2021-03-21,Pending
5565,9040,Other,2021-07-26,Resolved
5566,8711,Loan,2021-07-24,Pending
5567,6193,Transaction,2023-02-09,In_Progress
5568,2574,Other,2023-04-15,Unknown
5569,114,Other,2021-06-16,Resolved
5570,2629,Other,2023-04-17,Unknown
5571,9775,Other,2022-07-31,Pending
5572,3733,Transaction,2021-01-12,In_Progress
5573,6690,Transaction,2022-08-11,In_Progress
5574,5729,Other,2022-08-27,Unknown
5575,5847,Transaction,2021-04-13,Unknown
5576,2547,Transaction,2022-01-13,Pending
5577,7329,Transaction,2021-04-01,Resolved
5578,2445,Transaction,2021-08-25,Resolved
5579,4567,Other,2023-01-24,In_Progress
5580,1251,Loan,2023-05-24,Unknown
5581,5354,Other,2021-08-08,Pending
5582,3861,Transaction,2022-01-19,Unknown
5583,4027,Other,2021-03-12,Resolved
5584,196,Transaction,2023-06-23,Pending
5585,4438,Other,2023-07-16,Resolved
5586,9467,Service,2023-03-14,Resolved
5587,2130,Service,2023-05-08,Resolved
5588,2889,Transaction,2023-07-03,In_Progress
5589,3068,Transaction,2023-04-27,Resolved
5590,992,Service,2022-03-22,Resolved
5591,1531,Other,2022-02-09,In_Progress
5592,5575,Other,2021-06-12,Resolved
5593,5330,Service,2022-09-14,Unknown
5594,1998,Transaction,2021-05-06,Unknown
5595,564,Loan,2023-07-07,Resolved
5596,8962,Service,2023-05-15,Unknown
5597,162,Loan,2021-09-07,Resolved
5598,1619,Transaction,2021-04-03,Resolved
5599,5482,Loan,2021-11-17,Resolved
5600,5492,Loan,2022-11-14,Resolved
5601,6758,Loan,2022-07-05,Pending
5602,5990,Service,2023-02-21,Unknown
5603,1632,Transaction,2021-09-02,Resolved
5604,1304,Other,2022-10-26,Resolved
5605,6425,Transaction,2023-08-08,Resolved
5606,6513,Transaction,2023-03-28,Unknown
5607,733,Service,2023-12-20,Resolved
5608,3105,Other,2023-09-05,Unknown
5609,2075,Other,2021-10-08,Resolved
5610,7538,Other,2021-05-25,Pending
5611,6939,Transaction,2023-11-13,Unknown
5612,9954,Other,2022-07-19,Resolved
5613,7645,Other,2022-05-22,Resolved
5614,2164,Transaction,2023-08-04,Pending
5615,9460,Loan,2023-11-28,In_Progress
5616,7739,Other,2022-01-12,Pending
5617,297,Transaction,2023-02-13,Pending
5618,4050,Service,2021-06-21,In_Progress
5619,2999,Transaction,2022-04-21,Resolved
5620,1216,Other,2023-04-20,Resolved
5621,5681,Service,2022-10-06,Resolved
5622,4726,Transaction,2021-12-15,Pending
5623,4432,Other,2022-03-26,In_Progress
5624,442,Other,2023-05-01,Pending
5625,861,Loan,2022-12-05,Unknown
5626,1021,Other,2022-11-19,In_Progress
5627,7970,Other,2022-05-18,Resolved
5628,4955,Other,2022-09-05,Unknown
5629,3314,Loan,2023-10-24,Resolved
5630,6113,Transaction,2023-11-17,Pending
5631,1476,Transaction,2022-11-15,Unknown
5632,9491,Other,2021-04-15,Resolved
5633,3120,Other,2022-07-29,Pending
5634,241,Other,2022-09-11,Resolved
5635,2738,Other,2023-11-16,In_Progress
5636,7474,Transaction,2021-12-29,Pending
5637,1942,Other,2021-04-24,Resolved
5638,4028,Transaction,2023-06-17,In_Progress
5639,1024,Loan,2023-10-09,Resolved
5640,4163,Other,2023-09-22,Unknown
5641,7173,Other,2023-04-03,Unknown
5642,2974,Loan,2023-06-17,Pending
5643,7049,Other,2023-03-20,Resolved
5644,8641,Transaction,2021-01-26,Resolved
5645,1419,Transaction,2022-06-11,Pending
5646,375,Other,2021-11-17,Resolved
5647,4948,Loan,2021-10-02,Unknown
5648,4379,Transaction,2021-07-08,Resolved
5649,7956,Other,2022-12-04,Pending
5650,5294,Other,2022-11-25,Unknown
5651,6897,Other,2022-03-08,Pending
5652,4842,Service,2022-01-31,Resolved
5653,4070,Transaction,2023-02-05,Unknown
5654,1416,Other,2021-05-23,Unknown
5655,6239,Transaction,2022-11-21,Pending
5656,9340,Service,2021-08-30,In_Progress
5657,77,Other,2023-10-07,Unknown
5658,3640,Other,2022-10-08,Unknown
5659,7830,Transaction,2021-01-27,Resolved
5660,1376,Other,2023-08-11,Resolved
5661,53,Other,2022-10-29,Unknown
5662,2319,Other,2022-07-04,Unknown
5663,8987,Other,2023-08-28,In_Progress
5664,3009,Transaction,2022-03-12,Pending
5665,8445,Transaction,2022-01-11,Resolved
5666,975,Loan,2021-07-04,Pending
5667,5691,Transaction,2021-04-02,Resolved
5668,2454,Service,2023-01-02,Resolved
5669,4298,Service,2022-05-12,Unknown
5670,9661,Transaction,2022-09-16,Unknown
5671,6973,Loan,2022-08-21,Unknown
5672,9422,Other,2021-10-16,Resolved
5673,7370,Other,2022-12-30,Unknown
5674,5345,Other,2023-09-07,In_Progress
5675,3117,Transaction,2023-02-23,Pending
5676,10000,Loan,2023-10-23,Unknown
5677,8715,Loan,2022-03-09,Unknown
5678,6393,Service,2022-05-25,Pending
5679,6284,Other,2021-04-15,Resolved
5680,974,Loan,2021-07-24,In_Progress
5681,2955,Transaction,2023-04-20,Resolved
5682,2274,Other,2022-03-15,In_Progress
5683,7043,Transaction,2023-02-08,In_Progress
5684,4197,Other,2021-03-15,Resolved
5685,5552,Transaction,2022-01-20,Resolved
5686,4512,Service,2023-05-03,Unknown
5687,9559,Transaction,2023-07-28,Resolved
5688,2172,Other,2023-02-13,Unknown
5689,2160,Transaction,2022-01-21,Resolved
5690,8460,Loan,2022-01-22,Unknown
5691,6647,Other,2023-03-23,Resolved
5692,6947,Transaction,2022-10-20,Pending
5693,7027,Service,2023-05-12,In_Progress
5694,2590,Transaction,2023-08-17,Resolved
5695,7298,Other,2022-09-20,Unknown
5696,7010,Loan,2023-02-28,In_Progress
5697,7636,Transaction,2022-10-26,Pending
5698,937,Other,2021-12-24,Unknown
5699,5411,Other,2023-04-22,In_Progress
5700,6998,Transaction,2022-12-03,Resolved
5701,4508,Other,2023-08-24,Pending
5702,5887,Transaction,2021-06-14,Unknown
5703,3629,Loan,2022-08-01,In_Progress
5704,5226,Service,2022-12-25,Resolved
5705,3377,Transaction,2023-06-13,Pending
5706,8924,Other,2021-04-03,In_Progress
5707,4790,Loan,2021-07-18,In_Progress
5708,2658,Transaction,2022-07-02,Resolved
5709,1188,Other,2021-02-17,Unknown
5710,1043,Transaction,2021-07-03,Unknown
5711,1942,Other,2023-07-31,Unknown
5712,2222,Other,2022-11-01,Resolved
5713,32,Transaction,2023-03-09,Pending
5714,7983,Service,2023-06-22,Unknown
5715,6935,Transaction,2023-01-13,Resolved
5716,8669,Other,2022-03-19,Pending
5717,8094,Other,2021-07-12,Resolved
5718,7566,Transaction,2023-11-09,Resolved
5719,3931,Loan,2021-02-02,Resolved
5720,7063,Loan,2022-03-10,Unknown
5721,8769,Service,2021-05-03,Resolved
5722,8995,Service,2023-04-20,Resolved
5723,1787,Other,2023-10-23,Pending
5724,6948,Other,2022-07-04,Unknown
5725,5773,Other,2021-06-06,Unknown
5726,5753,Other,2022-06-03,Pending
5727,528,Transaction,2022-12-27,Unknown
5728,8553,Service,2022-01-18,Unknown
5729,8561,Other,2021-06-21,In_Progress
5730,4199,Service,2023-05-22,Unknown
5731,3368,Transaction,2023-08-15,Pending
5732,9125,Other,2023-05-11,Unknown
5733,5753,Other,2022-01-27,Unknown
5734,6683,Service,2023-10-07,Unknown
5735,2528,Other,2021-06-30,Unknown
5736,8651,Loan,2021-10-21,Pending
5737,340,Other,2021-10-26,Resolved
5738,7511,Service,2021-02-01,Unknown
5739,2658,Service,2023-07-02,Pending
5740,788,Transaction,2021-06-07,In_Progress
5741,5767,Other,2023-12-11,Unknown
5742,5392,Service,2023-01-18,Unknown
5743,3227,Other,2021-06-25,Unknown
5744,9419,Transaction,2021-10-04,Unknown
5745,9309,Other,2022-06-22,Resolved
5746,9859,Service,2023-02-01,Unknown
5747,454,Transaction,2022-04-15,Unknown
5748,1338,Service,2022-09-13,Resolved
5749,8225,Loan,2022-04-14,Unknown
5750,9297,Other,2021-02-19,Unknown
5751,5864,Other,2022-09-11,Unknown
5752,7141,Other,2021-05-28,Pending
5753,4216,Transaction,2023-05-27,Pending
5754,659,Transaction,2023-02-03,Unknown
5755,6839,Loan,2021-07-12,Resolved
5756,4014,Transaction,2023-03-18,Resolved
5757,9419,Other,2022-02-11,Unknown
5758,1089,Transaction,2023-03-24,Pending
5759,8199,Loan,2023-09-30,Pending
5760,8412,Other,2023-09-04,In_Progress
5761,2511,Service,2021-10-25,Pending
5762,2825,Service,2023-11-26,Unknown
5763,4686,Other,2023-11-06,Pending
5764,3162,Other,2022-01-07,In_Progress
5765,8894,Loan,2022-12-31,Unknown
5766,6037,Other,2021-08-12,Unknown
5767,5022,Loan,2021-07-29,Unknown
5768,1639,Other,2021-09-06,Unknown
5769,1299,Other,2021-07-27,Pending
5770,9379,Other,2021-11-09,Resolved
5771,3101,Other,2022-08-09,Resolved
5772,9250,Other,2023-06-17,Unknown
5773,7069,Other,2021-06-01,Unknown
5774,8521,Transaction,2022-06-30,In_Progress
5775,2234,Transaction,2022-02-17,In_Progress
5776,3064,Loan,2023-05-21,Resolved
5777,1009,Loan,2021-08-10,In_Progress
5778,2760,Other,2021-11-14,Unknown
5779,774,Transaction,2021-12-27,Resolved
5780,6091,Other,2023-10-03,In_Progress
5781,309,Other,2022-03-22,Pending
5782,1905,Other,2021-12-02,Pending
5783,769,Loan,2022-12-16,Pending
5784,9144,Service,2023-12-03,Resolved
5785,7793,Transaction,2021-05-14,Resolved
5786,4849,Other,2021-01-18,Unknown
5787,2822,Loan,2023-11-19,Unknown
5788,7222,Loan,2021-12-24,Pending
5789,4056,Transaction,2023-02-11,Unknown
5790,1812,Other,2022-03-20,Resolved
5791,5779,Other,2023-06-08,Pending
5792,654,Transaction,2021-03-04,Resolved
5793,8137,Other,2023-02-23,In_Progress
5794,6686,Transaction,2021-11-02,Resolved
5795,5717,Transaction,2021-01-05,Unknown
5796,9362,Other,2022-10-20,In_Progress
5797,914,Loan,2022-12-26,Pending
5798,2125,Other,2021-08-16,Resolved
5799,2822,Transaction,2023-07-27,Resolved
5800,9666,Transaction,2022-12-11,In_Progress
5801,5544,Other,2023-12-28,Resolved
5802,3858,Loan,2022-01-20,Unknown
5803,2753,Transaction,2021-08-13,Pending
5804,5199,Other,2023-02-10,Pending
5805,9807,Service,2021-03-01,Unknown
5806,8814,Loan,2021-03-21,Pending
5807,2603,Transaction,2021-05-31,Resolved
5808,7871,Other,2023-09-03,Resolved
5809,186,Transaction,2021-03-06,Pending
5810,3889,Other,2023-08-20,Pending
5811,1266,Transaction,2023-05-26,Unknown
5812,6144,Other,2021-08-24,In_Progress
5813,6396,Other,2023-04-26,Unknown
5814,1991,Transaction,2021-05-10,Unknown
5815,7553,Other,2021-09-07,Unknown
5816,7031,Transaction,2021-12-18,Resolved
5817,4240,Other,2022-08-29,Unknown
5818,9700,Other,2023-07-28,Resolved
5819,306,Transaction,2021-10-20,Unknown
5820,230,Service,2023-02-08,In_Progress
5821,3803,Transaction,2021-12-19,Resolved
5822,6998,Loan,2021-08-31,In_Progress
5823,5565,Other,2021-10-12,Unknown
5824,7717,Other,2021-08-08,Unknown
5825,6965,Other,2023-01-03,Unknown
5826,6745,Loan,2022-02-06,Pending
5827,4154,Service,2023-07-23,Pending
5828,4435,Service,2021-05-19,In_Progress
5829,4384,Loan,2022-10-20,Unknown
5830,2349,Other,2023-07-11,Unknown
5831,6518,Other,2021-12-30,Resolved
5832,9778,Transaction,2022-07-01,Resolved
5833,1677,Transaction,2021-04-10,Resolved
5834,2456,Other,2021-02-27,Resolved
5835,3614,Transaction,2022-04-18,Unknown
5836,4670,Other,2021-11-30,Pending
5837,8213,Transaction,2023-03-25,Resolved
5838,5348,Other,2023-02-25,Unknown
5839,974,Loan,2023-06-22,In_Progress
5840,3024,Other,2021-07-26,Resolved
5841,5464,Transaction,2023-12-04,Resolved
5842,398,Other,2022-02-21,Unknown
5843,503,Service,2021-01-02,Unknown
5844,2849,Other,2023-09-23,In_Progress
5845,7793,Service,2022-06-23,In_Progress
5846,9297,Transaction,2023-04-18,Unknown
5847,8558,Transaction,2023-10-21,Resolved
5848,1723,Loan,2022-09-24,In_Progress
5849,8163,Loan,2023-05-12,In_Progress
5850,4572,Service,2022-05-27,Pending
5851,5212,Other,2022-02-22,Resolved
5852,8328,Service,2023-09-13,In_Progress
5853,5170,Loan,2023-03-31,Pending
5854,1607,Loan,2023-11-26,Resolved
5855,5435,Other,2023-02-10,In_Progress
5856,1059,Transaction,2022-09-19,In_Progress
5857,1938,Service,2021-10-27,Unknown
5858,7174,Transaction,2021-07-14,Unknown
5859,122,Loan,2021-01-28,Unknown
5860,8830,Transaction,2023-07-11,Resolved
5861,5629,Loan,2022-10-18,In_Progress
5862,6712,Other,2023-02-18,Unknown
5863,5072,Other,2023-03-05,Unknown
5864,695,Service,2023-06-22,In_Progress
5865,9375,Other,2021-06-23,Resolved
5866,2350,Transaction,2022-07-01,Unknown
5867,5717,Loan,2023-12-05,Unknown
5868,4301,Other,2021-01-28,Resolved
5869,866,Other,2022-07-25,Unknown
5870,7542,Loan,2022-03-29,Resolved
5871,4553,Other,2023-04-24,Resolved
5872,5299,Loan,2023-09-10,Unknown
5873,2526,Other,2021-10-08,Pending
5874,591,Service,2021-01-13,Resolved
5875,9961,Other,2023-06-23,Pending
5876,6471,Other,2023-09-05,Resolved
5877,8508,Other,2021-05-14,Unknown
5878,1724,Transaction,2023-10-11,Resolved
5879,5519,Service,2021-01-24,Unknown
5880,6682,Service,2022-08-27,Pending
5881,3946,Other,2023-07-17,In_Progress
5882,3509,Service,2022-03-05,Resolved
5883,6140,Loan,2022-11-04,In_Progress
5884,8915,Transaction,2023-06-11,Pending
5885,8312,Transaction,2022-05-12,Unknown
5886,660,Service,2021-10-26,Resolved
5887,1785,Transaction,2022-02-24,In_Progress
5888,5741,Other,2023-10-05,Pending
5889,5906,Other,2021-01-11,Resolved
5890,1142,Other,2023-11-26,In_Progress
5891,8337,Other,2023-07-16,Pending
5892,2336,Transaction,2023-08-08,Resolved
5893,4799,Other,2021-11-18,Unknown
5894,1274,Transaction,2023-01-14,Pending
5895,1848,Other,2023-05-11,Pending
5896,1777,Transaction,2022-05-28,Resolved
5897,5802,Transaction,2022-07-31,Unknown
5898,4174,Service,2023-09-25,Unknown
5899,9541,Service,2023-08-08,Unknown
5900,3015,Loan,2021-03-31,Resolved
5901,4496,Service,2022-12-06,Unknown
5902,4665,Service,2022-06-12,Resolved
5903,2324,Other,2022-08-23,Resolved
5904,9274,Service,2022-11-18,Resolved
5905,2553,Other,2023-04-29,Resolved
5906,3707,Transaction,2023-09-30,Resolved
5907,3409,Transaction,2022-05-18,In_Progress
5908,2865,Transaction,2022-12-23,In_Progress
5909,2161,Transaction,2023-02-28,Unknown
5910,9659,Other,2021-10-17,Unknown
5911,3198,Transaction,2023-07-29,Unknown
5912,8591,Loan,2021-11-26,Resolved
5913,3096,Loan,2023-03-17,Unknown
5914,4252,Other,2023-04-05,Pending
5915,2017,Other,2022-06-19,Resolved
5916,9165,Other,2022-09-03,Pending
5917,654,Transaction,2023-03-04,Unknown
5918,471,Loan,2022-10-25,In_Progress
5919,4760,Loan,2021-04-08,Unknown
5920,7304,Other,2021-12-01,Resolved
5921,637,Other,2022-06-07,Pending
5922,6639,Other,2021-02-25,Pending
5923,2619,Transaction,2022-02-23,Resolved
5924,4097,Service,2023-12-15,Unknown
5925,5060,Other,2022-08-09,Unknown
5926,8782,Transaction,2023-10-24,Resolved
5927,20,Transaction,2023-05-09,In_Progress
5928,5649,Other,2021-07-02,In_Progress
5929,7975,Other,2023-02-17,Pending
5930,2895,Other,2021-09-14,Unknown
5931,5555,Other,2021-03-14,Unknown
5932,4211,Transaction,2022-01-04,Resolved
5933,2118,Transaction,2023-10-28,Resolved
5934,4968,Loan,2021-07-28,Pending
5935,245,Other,2021-06-16,Resolved
5936,2772,Loan,2022-05-06,Unknown
5937,1785,Service,2023-03-13,Pending
5938,4332,Transaction,2021-08-28,Unknown
5939,4549,Other,2022-12-21,Pending
5940,1010,Other,2021-07-01,Pending
5941,1508,Loan,2021-09-17,Unknown
5942,9220,Service,2023-09-06,Pending
5943,3877,Other,2021-08-07,Unknown
5944,1503,Loan,2023-03-18,In_Progress
5945,8678,Service,2021-07-27,Resolved
5946,9919,Transaction,2023-03-25,Pending
5947,1555,Other,2022-12-16,In_Progress
5948,1657,Transaction,2021-03-30,Pending
5949,1194,Service,2023-01-15,Unknown
5950,1985,Other,2021-01-08,Resolved
5951,8928,Loan,2022-07-27,Pending
5952,4999,Other,2022-03-11,Resolved
5953,8908,Transaction,2022-11-06,Unknown
5954,8514,Other,2021-03-06,Unknown
5955,4209,Other,2022-09-18,Resolved
5956,4450,Service,2023-12-07,Resolved
5957,9000,Other,2021-10-05,Unknown
5958,9737,Other,2022-05-29,Pending
5959,9475,Service,2021-07-17,Resolved
5960,9257,Other,2023-10-02,Unknown
5961,9144,Other,2022-02-18,Unknown
5962,664,Service,2021-04-28,In_Progress
5963,3994,Other,2021-12-08,Pending
5964,4107,Other,2023-06-13,Unknown
5965,4002,Service,2023-09-16,Unknown
5966,2301,Other,2022-11-09,Pending
5967,8328,Service,2023-08-04,In_Progress
5968,5549,Transaction,2021-05-06,Unknown
5969,4495,Transaction,2023-04-01,Resolved
5970,5493,Transaction,2022-11-01,Unknown
5971,463,Other,2022-08-16,Resolved
5972,8100,Transaction,2021-10-30,Unknown
5973,2160,Loan,2021-08-10,Unknown
5974,8361,Other,2022-02-25,Resolved
5975,4005,Transaction,2021-12-18,Resolved
5976,6186,Other,2022-01-14,Pending
5977,442,Service,2022-06-03,In_Progress
5978,8774,Loan,2021-12-03,Unknown
5979,3655,Service,2021-06-26,Resolved
5980,4568,Other,2023-01-01,Resolved
5981,868,Transaction,2022-10-31,Resolved
5982,1192,Transaction,2021-09-08,Resolved
5983,5376,Other,2023-03-27,Unknown
5984,5634,Other,2023-10-07,Unknown
5985,9607,Service,2023-02-02,In_Progress
5986,3109,Other,2022-08-05,Unknown
5987,8842,Transaction,2023-07-10,Unknown
5988,5953,Transaction,2021-12-24,Unknown
5989,5705,Loan,2023-09-10,Unknown
5990,6179,Transaction,2023-05-19,Resolved
5991,7145,Other,2023-01-14,Unknown
5992,4352,Transaction,2021-06-29,Pending
5993,6721,Other,2023-03-14,Unknown
5994,6441,Loan,2022-04-19,Resolved
5995,3560,Transaction,2021-10-31,Resolved
5996,6343,Other,2021-08-11,Unknown
5997,5655,Service,2023-09-10,Unknown
5998,5643,Transaction,2023-03-26,Pending
5999,4180,Other,2023-11-15,In_Progress
6000,754,Transaction,2022-07-27,Unknown
6001,3360,Other,2021-05-20,Unknown
6002,5052,Loan,2023-04-19,Unknown
6003,6067,Other,2022-08-28,Unknown
6004,8404,Transaction,2021-06-08,In_Progress
6005,3140,Transaction,2023-07-19,Unknown
6006,8161,Other,2023-04-28,Pending
6007,3825,Other,2023-05-01,Unknown
6008,6229,Other,2021-01-13,In_Progress
6009,791,Other,2023-03-04,Resolved
6010,3811,Transaction,2021-05-04,Resolved
6011,9595,Service,2022-04-03,Unknown
6012,9023,Transaction,2021-02-16,Resolved
6013,9030,Service,2022-09-06,Unknown
6014,2208,Transaction,2022-07-24,Pending
6015,6854,Other,2023-11-13,Pending
6016,3114,Loan,2022-03-08,In_Progress
6017,602,Other,2023-06-17,Unknown
6018,4544,Loan,2023-04-07,Unknown
6019,1601,Loan,2022-01-27,Resolved
6020,7190,Service,2022-06-25,In_Progress
6021,2520,Transaction,2022-02-06,Unknown
6022,7931,Other,2023-01-25,Unknown
6023,9813,Service,2021-02-22,Pending
6024,4303,Loan,2022-08-18,In_Progress
6025,7178,Other,2023-12-09,Unknown
6026,9178,Other,2021-12-13,Resolved
6027,7288,Other,2023-02-17,Unknown
6028,5962,Loan,2022-02-25,Unknown
6029,7851,Transaction,2023-03-28,Unknown
6030,5129,Transaction,2023-09-20,Unknown
6031,845,Other,2021-03-02,In_Progress
6032,7264,Transaction,2023-05-17,In_Progress
6033,372,Loan,2022-05-25,Unknown
6034,8807,Transaction,2023-05-27,Unknown
6035,4802,Other,2021-03-21,Unknown
6036,9088,Transaction,2023-06-29,Pending
6037,9414,Other,2022-12-25,Resolved
6038,4844,Other,2022-06-30,Unknown
6039,1401,Other,2021-07-02,Pending
6040,9114,Other,2023-12-08,Resolved
6041,3050,Other,2022-09-05,Unknown
6042,2386,Other,2022-10-10,Pending
6043,6012,Loan,2023-02-12,In_Progress
6044,2027,Other,2021-07-12,Resolved
6045,9668,Service,2022-02-04,Pending
6046,4352,Service,2021-07-20,Resolved
6047,5986,Service,2021-06-04,Unknown
6048,2914,Other,2021-02-11,Resolved
6049,2951,Service,2021-04-02,Unknown
6050,2274,Loan,2021-02-13,Pending
6051,3872,Transaction,2023-01-23,Unknown
6052,3997,Loan,2022-09-02,In_Progress
6053,4774,Other,2021-04-23,Unknown
6054,5355,Other,2022-05-29,Pending
6055,6300,Service,2021-11-26,Unknown
6056,3780,Loan,2021-02-01,Pending
6057,7440,Other,2023-03-30,Resolved
6058,1415,Other,2023-08-15,Unknown
6059,4814,Service,2023-08-25,Resolved
6060,380,Other,2021-09-05,Resolved
6061,1716,Transaction,2021-01-15,Resolved
6062,1666,Loan,2021-10-21,In_Progress
6063,7571,Other,2021-07-05,In_Progress
6064,1099,Other,2021-03-01,In_Progress
6065,6824,Other,2023-09-14,Unknown
6066,7136,Service,2021-10-26,Resolved
6067,8525,Service,2023-03-24,Resolved
6068,2038,Other,2021-01-09,Unknown
6069,3815,Transaction,2023-05-22,Pending
6070,463,Other,2022-06-07,Pending
6071,7101,Loan,2021-10-09,Resolved
6072,8364,Transaction,2022-06-06,In_Progress
6073,5212,Transaction,2023-09-14,Resolved
6074,5773,Transaction,2023-12-28,Unknown
6075,8025,Service,2023-11-25,Unknown
6076,5673,Other,2021-09-13,Resolved
6077,2615,Service,2021-07-07,Unknown
6078,6458,Other,2022-03-18,In_Progress
6079,8041,Loan,2021-07-06,Pending
6080,5604,Loan,2022-01-01,Pending
6081,4254,Loan,2021-10-10,In_Progress
6082,1026,Transaction,2023-12-19,In_Progress
6083,4680,Other,2022-02-18,Pending
6084,9947,Transaction,2022-02-20,Resolved
6085,3910,Other,2022-03-19,Pending
6086,7021,Other,2023-03-05,Resolved
6087,4935,Transaction,2022-05-14,Resolved
6088,5096,Other,2023-05-19,In_Progress
6089,9183,Transaction,2021-06-11,Unknown
6090,2437,Other,2021-05-09,Resolved
6091,9538,Other,2021-07-28,Unknown
6092,4388,Service,2023-05-05,Unknown
6093,296,Transaction,2021-04-12,Unknown
6094,5226,Other,2023-09-18,Unknown
6095,278,Other,2022-04-15,Unknown
6096,6879,Other,2022-12-20,Resolved
6097,2534,Transaction,2023-07-14,Unknown
6098,5732,Other,2022-09-15,Unknown
6099,5528,Service,2021-11-23,Unknown
6100,2357,Loan,2023-03-05,Pending
6101,3868,Transaction,2021-06-13,Resolved
6102,4619,Other,2022-05-22,In_Progress
6103,6176,Other,2023-02-21,Unknown
6104,7968,Transaction,2022-04-15,Resolved
6105,3537,Transaction,2022-01-08,Unknown
6106,855,Transaction,2022-07-19,Unknown
6107,4436,Service,2022-09-16,Unknown
6108,9459,Transaction,2022-09-10,Unknown
6109,1106,Other,2023-07-26,Resolved
6110,8755,Other,2021-01-28,Resolved
6111,1201,Loan,2023-08-27,Resolved
6112,6781,Other,2021-10-31,Pending
6113,571,Transaction,2022-08-24,In_Progress
6114,781,Transaction,2021-01-31,Resolved
6115,8059,Service,2022-12-19,Unknown
6116,6373,Other,2023-08-14,In_Progress
6117,827,Other,2022-01-28,Unknown
6118,9291,Service,2021-04-04,Pending
6119,5706,Transaction,2022-08-27,Pending
6120,2038,Other,2022-04-27,Pending
6121,1770,Loan,2021-06-19,In_Progress
6122,4243,Transaction,2021-07-24,Pending
6123,8402,Loan,2023-07-11,Pending
6124,6827,Transaction,2021-03-23,Pending
6125,7280,Transaction,2021-11-25,Resolved
6126,2747,Other,2022-12-31,In_Progress
6127,7387,Transaction,2021-09-15,In_Progress
6128,7075,Transaction,2022-09-27,Unknown
6129,4103,Transaction,2023-08-02,Unknown
6130,5654,Loan,2023-12-29,Unknown
6131,1242,Other,2022-08-27,Resolved
6132,4591,Loan,2021-08-21,Pending
6133,5295,Other,2021-01-24,Resolved
6134,511,Loan,2021-11-02,Unknown
6135,3700,Other,2022-11-24,Pending
6136,4454,Transaction,2023-08-12,Unknown
6137,6426,Other,2023-07-09,Resolved
6138,9006,Transaction,2021-08-26,Unknown
6139,9968,Loan,2023-07-11,Resolved
6140,2808,Service,2022-02-01,Resolved
6141,4708,Other,2022-04-15,Unknown
6142,9200,Other,2021-04-19,Resolved
6143,2214,Other,2021-03-09,In_Progress
6144,1127,Loan,2023-02-15,Unknown
6145,6044,Transaction,2021-08-06,Pending
6146,2683,Transaction,2021-03-16,Unknown
6147,3751,Service,2023-10-24,Unknown
6148,2692,Other,2023-08-22,In_Progress
6149,6917,Transaction,2023-01-05,Resolved
6150,7544,Service,2023-12-12,Pending
6151,2647,Transaction,2023-02-02,Pending
6152,5289,Service,2022-06-30,Resolved
6153,5975,Loan,2023-04-10,Pending
6154,6676,Transaction,2022-07-25,Unknown
6155,7084,Other,2021-12-06,In_Progress
6156,7515,Transaction,2023-11-12,Resolved
6157,3880,Other,2023-07-03,Pending
6158,6477,Loan,2021-05-08,Resolved
6159,8246,Other,2021-05-07,Pending
6160,9088,Other,2023-02-13,In_Progress
6161,4204,Transaction,2021-10-06,In_Progress
6162,9405,Transaction,2022-09-02,Unknown
6163,5439,Transaction,2021-07-06,Unknown
6164,8739,Other,2023-01-13,Unknown
6165,3240,Transaction,2023-02-03,Unknown
6166,5642,Other,2022-12-24,Unknown
6167,7346,Service,2023-09-16,Resolved
6168,681,Other,2021-06-02,Unknown
6169,9205,Other,2021-08-29,Unknown
6170,8684,Other,2022-07-06,Unknown
6171,9486,Other,2023-04-25,Unknown
6172,8063,Loan,2023-11-12,In_Progress
6173,7926,Service,2022-05-01,Unknown
6174,2584,Other,2022-10-30,Resolved
6175,5993,Transaction,2023-03-10,In_Progress
6176,9959,Loan,2022-09-09,Resolved
6177,7985,Loan,2021-04-28,Resolved
6178,5440,Other,2023-01-03,Unknown
6179,2663,Loan,2022-08-06,Unknown
6180,4073,Other,2023-03-29,Unknown
6181,2979,Loan,2022-12-22,Pending
6182,9066,Other,2022-09-29,Resolved
6183,6070,Other,2022-05-11,Pending
6184,1968,Other,2022-05-27,Resolved
6185,5082,Transaction,2023-10-05,Resolved
6186,7346,Transaction,2021-09-17,Unknown
6187,7863,Loan,2021-10-07,In_Progress
6188,7666,Loan,2021-02-27,Pending
6189,2897,Other,2022-03-17,Resolved
6190,5421,Transaction,2023-08-06,In_Progress
6191,1023,Transaction,2022-07-25,Resolved
6192,2571,Service,2023-10-26,Resolved
6193,4268,Transaction,2021-04-07,Unknown
