loan_id,customer_id,loan_type,loan_amount,installments,loan_status
4555,5109,Business,3667.87,12,Defaulted
4556,9384,Personal,11977.08,36,Paid
4557,2837,Personal,48608.34,52,Defaulted
4558,583,Auto,39729.66,17,Defaulted
4559,4940,Auto,14643.09,7,Defaulted
4560,7152,Business,42078.42,52,Paid
4561,2410,Personal,8071.25,27,Paid
4562,7907,Personal,33673.41,13,Paid
4563,9042,Mortgage,10764.52,21,Default
4564,5330,Personal,27021.29,30,Defaulted
4565,395,Mortgage,31964.29,8,Defaulted
4566,5883,Auto,36947.35,35,In_Progress
4567,7033,Mortgage,45432.22,55,Defaulted
4568,3681,Business,39879.15,50,Paid
4569,6063,Personal,15611.22,55,Paid
4570,7597,Personal,42310.39,24,In_Progress
4571,8929,Business,4073.71,34,Defaulted
4572,6095,Auto,37085.58,10,Defaulted
4573,3286,Mortgage,24681.38,25,Paid
4574,6331,Business,22541.71,38,Defaulted
4575,4566,Personal,35324.78,6,Paid
4576,614,Personal,3971.13,37,In_Progress
4577,8542,Personal,43775.71,34,Paid
4578,2296,Mortgage,13688.91,43,Paid
4579,957,Mortgage,40896.66,28,Defaulted
4580,3446,Personal,16814.39,15,In_Progress
4581,3577,Mortgage,36967.03,17,Defaulted
4582,4085,Business,46047.53,40,Defaulted
4583,3566,Personal,34873.19,52,Paid
4584,992,Personal,12506.82,14,In_Progress
4585,1425,Auto,35296.05,16,Default
4586,8413,Mortgage,35301.89,16,Default
4587,1515,Auto,46295.51,43,Paid
4588,9812,Auto,13559.59,9,Default
4589,6761,Personal,48498.35,24,In_Progress
4590,212,Business,34573.05,26,Paid
4591,1288,Personal,16598.06,11,Defaulted
4592,145,Personal,25978.42,28,Paid
4593,608,Personal,38328.01,49,Paid
4594,7638,Mortgage,3324.4,44,Paid
4595,4635,Personal,17475.09,12,Paid
4596,5178,Mortgage,44460.43,50,Defaulted
4597,9317,Business,6239.93,41,Paid
4598,947,Business,26872.32,44,Defaulted
4599,2735,Personal,29202.84,20,Paid
4600,9273,Auto,15062.25,14,Default
4601,6962,Personal,20812.06,52,Default
4602,2394,Mortgage,45600.26,27,Default
4603,1759,Personal,3959.15,16,Paid
4604,6424,Auto,8909.02,40,In_Progress
4605,7359,Auto,45158.2,22,Defaulted
4606,3566,Personal,9786.05,14,Defaulted
4607,462,Business,9538.99,39,Paid
4608,2455,Auto,29638.41,51,In_Progress
4609,7944,Personal,49233.95,24,Paid
4610,7164,Mortgage,22901.07,45,Defaulted
4611,2298,Personal,26598.36,35,In_Progress
4612,6171,Auto,41493.77,27,Default
4613,849,Business,35121.46,31,Paid
4614,8219,Personal,49804.73,35,Default
4615,2394,Business,31021.55,17,Paid
4616,5489,Mortgage,21563.4,41,Default
4617,6037,Personal,17345.64,12,Defaulted
4618,5166,Personal,49385.53,59,Defaulted
4619,1456,Mortgage,40611.67,46,Default
4620,4932,Business,41167.57,7,Defaulted
4621,3982,Business,10526.29,26,In_Progress
4622,6381,Business,23558.74,32,Defaulted
4623,6843,Personal,2112.74,55,Defaulted
4624,9787,Mortgage,27186.55,6,In_Progress
4625,8581,Business,4615.48,19,Paid
4626,7163,Business,10651.64,54,In_Progress
4627,5152,Personal,14818.1,7,Paid
4628,6992,Mortgage,41042.58,28,Default
4629,3676,Personal,6020.73,31,Defaulted
4630,1602,Mortgage,45464.74,30,In_Progress
4631,2339,Personal,28748.46,20,Paid
4632,776,Business,6327.71,34,Paid
4633,4665,Auto,49359.9,57,In_Progress
4634,5119,Personal,1101.2,33,Paid
4635,676,Business,8984.53,44,Default
4636,4761,Auto,10009.79,53,Default
4637,2751,Personal,43541.51,9,Defaulted
4638,5874,Business,18043.37,35,Defaulted
4639,2624,Mortgage,41907.86,52,Paid
4640,2266,Personal,3064.19,15,Defaulted
4641,3749,Mortgage,47971.81,47,Paid
4642,1109,Auto,42831.41,15,Paid
4643,4997,Personal,24318.25,27,Paid
4644,6808,Personal,8491.08,21,Paid
4645,8138,Business,11960.15,44,Paid
4646,5826,Personal,12162.04,45,Default
4647,7386,Business,35436.83,56,In_Progress
4648,3273,Auto,19368.68,48,In_Progress
4649,4853,Auto,1152.83,18,In_Progress
4650,6645,Mortgage,19822.17,44,Defaulted
4651,5220,Business,29020.83,35,In_Progress
4652,3641,Personal,3637.34,18,Defaulted
4653,8520,Business,28007.7,47,Defaulted
4654,6659,Business,39067.45,31,Paid
4655,2225,Business,28646.61,36,Defaulted
4656,6235,Personal,17239.05,44,In_Progress
4657,9104,Personal,18695.59,32,Paid
4658,8943,Business,22089.56,9,Defaulted
4659,8062,Personal,42529.69,53,Paid
4660,4983,Business,2554.2,17,Paid
4661,5529,Personal,18365.01,57,Paid
4662,4010,Mortgage,48010.81,40,Paid
4663,6700,Personal,41726.96,44,Defaulted
4664,3236,Auto,7607.65,6,Paid
4665,3423,Auto,18389.08,21,Defaulted
4666,278,Personal,1881.69,27,In_Progress
4667,8581,Auto,36749.69,50,In_Progress
4668,7661,Auto,6074.74,41,Paid
4669,9107,Auto,19910.24,39,Paid
4670,7536,Personal,45248.82,27,Defaulted
4671,471,Personal,7698.7,19,Paid
4672,8509,Auto,16958.82,8,Paid
4673,2390,Mortgage,40963.26,43,Default
4674,7481,Personal,31980.3,18,Default
4675,3935,Personal,38197.78,7,Paid
4676,5269,Business,47989.47,59,Paid
4677,3772,Personal,45754.36,49,Defaulted
4678,6717,Personal,15043.25,45,In_Progress
4679,8523,Personal,15646.53,14,In_Progress
4680,6924,Auto,5232.92,47,Paid
4681,2602,Business,19396.1,40,Paid
4682,640,Business,38948.01,54,Paid
4683,7856,Personal,13661.54,47,In_Progress
4684,2247,Business,41573.55,32,Paid
4685,5855,Personal,29085.33,25,Paid
4686,5323,Personal,18649.03,26,In_Progress
4687,4289,Personal,21493.62,11,Default
4688,1742,Personal,38776.6,34,Default
4689,7140,Mortgage,16492.3,27,Paid
4690,3883,Business,36113.88,40,Defaulted
4691,4421,Personal,21433.57,42,Paid
4692,2600,Personal,40975.7,28,Paid
4693,3141,Mortgage,11374.49,34,Defaulted
4694,6822,Mortgage,16126.54,45,Defaulted
4695,4166,Personal,25376.27,32,Defaulted
4696,5457,Mortgage,37698.04,20,Defaulted
4697,4229,Mortgage,8723.55,40,Paid
4698,8932,Business,45263.99,55,In_Progress
4699,9532,Personal,1873.26,32,Defaulted
4700,8942,Mortgage,2293.51,17,Paid
4701,4956,Auto,22999.04,51,Defaulted
4702,512,Personal,41606.24,59,Defaulted
4703,2124,Mortgage,7453.26,46,In_Progress
4704,4136,Mortgage,24785.68,13,In_Progress
4705,2328,Mortgage,22015.95,56,Paid
4706,634,Mortgage,37496.7,39,Paid
4707,2798,Personal,11475.27,21,Default
4708,6483,Business,30106.96,41,In_Progress
4709,2514,Business,46060.61,54,Default
4710,2319,Personal,3702.99,56,Paid
4711,7146,Mortgage,44338.24,55,In_Progress
4712,9840,Personal,11236.15,22,Paid
4713,5314,Personal,5044.59,30,Paid
4714,1385,Mortgage,16639.25,51,Defaulted
4715,3131,Personal,25999.13,31,Defaulted
4716,7751,Personal,18497.77,52,Paid
4717,9625,Auto,7496.58,22,Paid
4718,3505,Business,24356.11,43,In_Progress
4719,5132,Business,1100.02,43,Paid
4720,5113,Personal,1466.36,50,Defaulted
4721,3096,Auto,41733.05,17,Paid
4722,932,Business,28847.19,18,Paid
4723,5533,Auto,18812.42,11,Defaulted
4724,5630,Business,20743.93,14,Defaulted
4725,1625,Personal,23352.99,51,Defaulted
4726,9967,Business,12552.62,27,Paid
4727,1832,Business,36617.53,8,Defaulted
4728,1949,Personal,16053.46,31,In_Progress
4729,4062,Personal,29249.75,39,Defaulted
4730,7049,Personal,7593.65,9,Paid
4731,8014,Business,2350.83,7,Defaulted
4732,7323,Personal,8314.92,41,In_Progress
4733,9271,Mortgage,18278.58,18,Paid
4734,5851,Personal,7810.79,42,In_Progress
4735,1448,Auto,33304.11,14,Default
4736,9305,Mortgage,8983.36,13,Defaulted
4737,712,Personal,40836.51,55,Paid
4738,4509,Mortgage,40001.16,38,Defaulted
4739,3004,Personal,14896.71,35,Defaulted
4740,1766,Mortgage,23824.13,38,In_Progress
4741,4003,Personal,34471.64,22,Paid
4742,5806,Auto,21792.8,40,Defaulted
4743,685,Auto,4835.28,59,Defaulted
4744,8743,Mortgage,14594.04,29,Paid
4745,1391,Personal,26155.03,50,Default
4746,857,Auto,41000.14,53,In_Progress
4747,87,Personal,4392.28,27,Paid
4748,2046,Personal,9648.88,9,Paid
4749,9704,Personal,46621.15,56,Paid
4750,3230,Business,16588.01,59,Paid
4751,7933,Business,19498.32,14,Defaulted
4752,833,Business,33628.35,57,Paid
4753,3034,Personal,19051.07,8,Paid
4754,5588,Personal,12308.08,21,In_Progress
4755,7893,Personal,48454.35,58,Paid
4756,9659,Personal,26529.67,43,Paid
4757,7158,Personal,19180.41,53,Default
4758,5165,Auto,38314.0,12,Defaulted
4759,2900,Auto,6008.86,25,Defaulted
4760,3063,Auto,45204.43,50,Defaulted
4761,5443,Personal,40779.57,23,Defaulted
4762,6141,Mortgage,19447.83,37,Defaulted
4763,7697,Personal,10131.92,16,In_Progress
4764,6141,Business,43117.84,35,In_Progress
4765,5322,Auto,47851.51,29,Default
4766,8343,Personal,3345.97,32,Paid
4767,5512,Auto,49384.29,36,Paid
4768,6593,Mortgage,19929.94,11,In_Progress
4769,8566,Mortgage,40500.72,32,Paid
4770,6204,Mortgage,23432.21,20,Default
4771,3716,Personal,26569.8,18,Paid
4772,8348,Auto,27261.1,12,In_Progress
4773,538,Personal,48204.87,44,Default
4774,5928,Personal,31862.15,37,Paid
4775,2422,Mortgage,15510.22,56,Paid
4776,9619,Personal,31703.51,25,Paid
4777,605,Personal,5423.71,17,Defaulted
4778,3589,Personal,17236.15,52,Paid
4779,401,Mortgage,9514.32,23,Defaulted
4780,9126,Personal,30695.34,51,In_Progress
4781,6633,Auto,27058.12,19,Paid
4782,680,Personal,36509.01,23,Defaulted
4783,7943,Personal,17589.02,26,Default
4784,7835,Personal,49285.82,38,Paid
4785,866,Auto,16679.77,52,Paid
4786,4634,Personal,3561.24,59,In_Progress
4787,2502,Auto,14251.28,58,In_Progress
4788,1567,Auto,31570.76,48,In_Progress
4789,9228,Business,38256.3,35,Defaulted
4790,2959,Personal,12852.94,23,In_Progress
4791,5946,Personal,39221.4,8,In_Progress
4792,4993,Mortgage,17468.43,57,In_Progress
4793,2494,Personal,9038.58,37,In_Progress
4794,9253,Business,7880.93,7,In_Progress
4795,1798,Personal,41092.67,57,Paid
4796,1560,Personal,12594.36,16,Default
4797,5167,Auto,11781.04,7,In_Progress
4798,3008,Business,44259.54,36,Paid
4799,7290,Mortgage,18868.35,40,Paid
4800,9708,Personal,49525.74,34,Defaulted
4801,7673,Personal,14204.21,34,Paid
4802,83,Business,33354.85,38,Paid
4803,2898,Mortgage,10530.92,8,Paid
4804,4326,Mortgage,10433.44,6,In_Progress
4805,5200,Personal,40640.53,17,Default
4806,3083,Mortgage,46365.66,53,Defaulted
4807,6916,Personal,44822.96,10,Default
4808,4688,Auto,41858.44,51,Defaulted
4809,1098,Business,29580.5,19,Paid
4810,2778,Mortgage,6544.02,57,Defaulted
4811,621,Personal,17542.21,49,Defaulted
4812,7652,Auto,14771.14,52,Defaulted
4813,8359,Mortgage,13282.46,38,Paid
4814,3924,Personal,48689.15,12,Paid
4815,2129,Mortgage,8327.67,48,Paid
4816,2158,Personal,23991.55,42,Defaulted
4817,8623,Personal,46382.49,35,Paid
4818,2076,Business,3967.07,23,Paid
4819,4993,Personal,37535.8,42,Defaulted
4820,5668,Mortgage,30864.8,23,Paid
4821,4057,Personal,18650.22,41,Paid
4822,3425,Personal,46971.21,15,Default
4823,2610,Personal,17422.62,35,Default
4824,5461,Auto,10245.35,19,Defaulted
4825,4830,Personal,36500.7,26,In_Progress
4826,2381,Personal,17293.51,28,Defaulted
4827,4007,Personal,15056.34,52,Default
4828,690,Mortgage,46628.85,26,Defaulted
4829,7319,Auto,16079.56,37,In_Progress
4830,8885,Personal,29149.1,35,Paid
4831,9094,Auto,33074.14,37,Paid
4832,7891,Personal,24781.92,46,Defaulted
4833,1674,Auto,16248.68,46,Defaulted
4834,4118,Auto,27575.75,17,Paid
4835,8002,Business,20584.15,23,Defaulted
4836,6570,Personal,2739.25,43,Default
4837,1114,Personal,16138.87,52,In_Progress
4838,1445,Business,29732.55,27,Default
4839,4694,Business,1621.59,50,In_Progress
4840,8627,Mortgage,32847.91,44,Default
4841,8541,Personal,2520.14,49,Paid
4842,6547,Personal,28580.9,9,Default
4843,1796,Mortgage,3988.56,45,Defaulted
4844,5576,Business,42547.36,15,Defaulted
4845,1307,Mortgage,45610.74,34,Paid
4846,6753,Business,31104.62,48,Defaulted
4847,3261,Personal,7198.22,21,Paid
4848,6212,Business,45274.99,39,Defaulted
4849,6170,Personal,36682.95,24,In_Progress
4850,8269,Mortgage,44074.36,15,In_Progress
4851,6347,Auto,23729.93,17,Paid
4852,9511,Auto,21662.84,13,Default
4853,2082,Personal,30048.79,20,Paid
4854,8827,Mortgage,23322.65,40,Defaulted
4855,8277,Auto,9362.77,37,Default
4856,8169,Mortgage,41440.42,30,Defaulted
4857,2242,Auto,10332.31,27,Default
4858,4449,Personal,37574.75,47,Defaulted
4859,1933,Auto,44650.73,51,Defaulted
4860,6992,Personal,26930.74,49,Defaulted
4861,8486,Auto,13398.38,21,Defaulted
4862,770,Auto,2052.41,46,Defaulted
4863,2945,Personal,33073.47,23,Paid
4864,8211,Business,28111.77,55,Paid
4865,3805,Mortgage,34866.93,32,In_Progress
4866,2372,Personal,47616.07,56,Defaulted
4867,947,Personal,23121.67,25,Defaulted
4868,689,Auto,33958.23,50,Paid
4869,3714,Mortgage,7979.75,24,In_Progress
4870,3297,Auto,7838.73,22,Default
4871,6560,Mortgage,25173.74,36,In_Progress
4872,9398,Personal,29751.46,13,Defaulted
4873,2125,Personal,49243.83,56,Default
4874,7107,Auto,28870.02,57,Default
4875,7645,Auto,45948.13,6,Defaulted
4876,3526,Mortgage,39588.61,33,Defaulted
4877,9486,Personal,45061.62,48,In_Progress
4878,8831,Business,43011.08,58,Defaulted
4879,1100,Auto,27554.77,54,In_Progress
4880,7540,Personal,1001.35,31,Paid
4881,7994,Auto,23302.66,6,Default
4882,3036,Personal,11752.51,34,Default
4883,3972,Personal,35996.13,46,Defaulted
4884,1864,Personal,10694.6,30,Paid
4885,1119,Business,24179.59,38,Defaulted
4886,3296,Mortgage,2200.9,15,Defaulted
4887,5892,Personal,5426.82,40,In_Progress
4888,2588,Auto,20231.94,42,Paid
4889,9351,Auto,36776.69,22,Defaulted
4890,2697,Personal,34007.31,57,In_Progress
4891,9013,Mortgage,21955.29,19,Paid
4892,6369,Personal,10346.08,25,Defaulted
4893,8084,Personal,15990.57,21,Paid
4894,1680,Mortgage,25203.94,9,In_Progress
4895,6275,Personal,47480.1,23,Defaulted
4896,8966,Auto,32372.02,50,Defaulted
4897,2150,Personal,7250.14,44,Paid
4898,9074,Mortgage,40411.08,9,In_Progress
4899,1334,Personal,36334.68,31,Default
4900,7630,Mortgage,44536.34,18,Paid
4901,5402,Business,30949.89,59,Defaulted
4902,1058,Business,16186.98,30,In_Progress
4903,265,Personal,42531.22,26,Defaulted
4904,1912,Auto,29287.3,18,Defaulted
4905,6839,Personal,35433.15,26,In_Progress
4906,3475,Personal,24018.27,20,Defaulted
4907,1319,Mortgage,40419.46,36,Paid
4908,5126,Business,31654.92,10,Paid
4909,1303,Personal,44637.1,26,Paid
4910,649,Business,18151.87,26,In_Progress
4911,1785,Personal,42514.12,14,In_Progress
4912,6922,Personal,39640.16,55,Defaulted
4913,2830,Business,19123.15,50,Defaulted
4914,8977,Business,43909.61,14,Defaulted
4915,2573,Personal,30052.02,14,Default
4916,5691,Mortgage,19223.93,14,Paid
4917,6337,Mortgage,14506.24,19,Defaulted
4918,5158,Personal,5296.13,27,Paid
4919,2705,Mortgage,5531.74,9,Paid
4920,5774,Mortgage,39428.51,48,Defaulted
4921,9134,Mortgage,19889.04,35,Defaulted
4922,2631,Personal,26640.49,17,Defaulted
4923,7163,Personal,41905.16,42,Paid
4924,8268,Auto,33081.63,34,Paid
4925,23,Auto,47172.21,21,In_Progress
4926,9704,Personal,26639.46,20,Default
4927,4843,Auto,6445.47,13,Default
4928,9466,Business,18012.36,15,In_Progress
4929,2982,Business,7747.69,20,Defaulted
4930,4630,Mortgage,37629.63,51,Paid
4931,8705,Personal,23850.29,38,Defaulted
4932,1148,Personal,3811.19,13,Default
4933,3557,Personal,1810.76,46,Defaulted
4934,3172,Mortgage,3718.76,33,Defaulted
4935,7137,Mortgage,33938.27,18,Default
4936,7533,Auto,10851.52,26,Default
4937,689,Mortgage,39106.45,57,In_Progress
4938,2784,Personal,26139.49,46,Defaulted
4939,5139,Auto,29451.01,18,Paid
4940,2325,Personal,9312.1,38,Default
4941,1692,Mortgage,44006.45,27,Defaulted
4942,5088,Mortgage,24101.62,47,Defaulted
4943,858,Auto,21200.69,20,Paid
4944,6931,Personal,39972.53,27,Paid
4945,6405,Auto,2593.27,24,Paid
4946,8716,Personal,26387.35,51,Default
4947,4945,Personal,36290.67,17,Paid
4948,2059,Personal,39973.68,53,Paid
4949,9311,Auto,8622.22,58,Paid
4950,6202,Mortgage,20133.44,30,Paid
4951,8304,Personal,16721.89,31,Default
4952,6568,Mortgage,49613.38,30,In_Progress
4953,8086,Personal,37021.3,32,Paid
4954,3338,Business,21849.86,44,Default
4955,935,Personal,11533.83,34,Default
4956,9395,Mortgage,9521.45,35,Paid
4957,4653,Business,49747.12,26,Defaulted
4958,7031,Business,29582.19,28,Defaulted
4959,2630,Personal,36494.85,15,In_Progress
4960,459,Personal,8705.91,36,Defaulted
4961,41,Personal,37684.6,7,Default
4962,8389,Business,12728.66,16,In_Progress
4963,1472,Business,38330.27,45,Defaulted
4964,5604,Personal,45796.53,44,Defaulted
4965,4932,Auto,20001.19,29,Default
4966,8751,Personal,45265.85,55,In_Progress
4967,7415,Personal,23747.42,11,Defaulted
4968,7965,Personal,40632.62,33,Defaulted
4969,4888,Mortgage,23265.48,17,Default
4970,2133,Mortgage,8045.75,34,Defaulted
4971,1594,Personal,33763.63,39,Paid
4972,4891,Business,16963.09,53,Defaulted
4973,330,Business,4709.39,23,Defaulted
4974,9387,Personal,32930.32,38,Paid
4975,7881,Business,29370.93,15,Default
4976,6634,Mortgage,46575.45,14,Defaulted
4977,7043,Mortgage,5284.66,43,In_Progress
4978,1201,Personal,22085.67,43,Default
4979,390,Personal,12355.53,27,Default
4980,2009,Auto,24736.77,54,Paid
4981,8775,Auto,42292.34,18,In_Progress
4982,8019,Business,47144.04,21,Paid
4983,3678,Personal,19639.15,41,Default
4984,342,Auto,31333.83,54,Paid
4985,3276,Business,12552.75,36,Paid
4986,2626,Auto,38337.18,54,Defaulted
4987,6877,Auto,45422.32,6,Default
4988,9545,Mortgage,24336.54,12,Defaulted
4989,2282,Personal,43738.96,27,Default
4990,5405,Mortgage,49206.82,35,In_Progress
4991,3259,Business,30796.25,26,Defaulted
4992,9053,Auto,28472.68,52,In_Progress
4993,9362,Personal,19690.52,37,Default
4994,2416,Mortgage,39534.89,52,Paid
4995,853,Mortgage,40926.85,7,Defaulted
4996,2268,Mortgage,1494.75,34,Default
4997,5932,Personal,13364.72,6,Default
4998,2935,Auto,2570.12,47,In_Progress
4999,4853,Auto,39047.86,34,Paid
5000,643,Personal,9689.07,26,Default
5001,4605,Business,6308.7,22,Paid
5002,1142,Mortgage,40053.61,28,Paid
5003,8348,Auto,29147.13,55,Defaulted
5004,8022,Business,8519.23,21,Default
5005,7595,Business,42385.29,10,In_Progress
5006,5227,Mortgage,20939.93,49,Paid
5007,9633,Business,19273.22,53,Defaulted
5008,3954,Personal,32938.25,56,Paid
5009,6797,Personal,2809.91,18,Default
5010,6953,Business,17462.74,22,Default
5011,505,Personal,4847.63,15,Defaulted
5012,5561,Business,37039.11,56,Default
5013,7405,Mortgage,14446.59,25,Paid
5014,9861,Personal,41987.36,36,Defaulted
5015,6152,Personal,21515.59,30,Paid
5016,5058,Personal,44377.26,25,Default
5017,8492,Personal,11832.1,43,Default
5018,3499,Personal,32974.56,38,Defaulted
5019,5993,Personal,47298.48,10,Defaulted
5020,6163,Business,20311.98,26,Defaulted
5021,3262,Personal,8741.22,15,Defaulted
5022,5713,Personal,28133.65,25,In_Progress
5023,4441,Personal,22170.18,55,Default
5024,645,Mortgage,25796.35,30,Defaulted
5025,3700,Personal,24317.26,38,Paid
5026,8529,Mortgage,14028.62,19,Paid
5027,7307,Personal,26216.75,35,Defaulted
5028,3130,Personal,8236.8,11,Default
5029,2960,Mortgage,29564.53,17,Default
5030,1104,Business,22420.1,25,Defaulted
5031,6086,Mortgage,48657.75,18,Defaulted
5032,9975,Auto,5653.68,40,In_Progress
5033,594,Personal,37840.48,33,In_Progress
5034,5750,Mortgage,18115.43,9,Default
5035,8978,Business,35167.42,30,Default
5036,6260,Personal,47925.37,55,In_Progress
5037,1646,Mortgage,44988.93,16,In_Progress
5038,647,Business,6553.09,55,Defaulted
5039,203,Auto,43943.47,32,Paid
5040,3375,Personal,20157.46,44,Defaulted
5041,8847,Personal,4460.82,10,Defaulted
5042,7013,Auto,11178.66,22,In_Progress
5043,5694,Auto,2399.28,41,Paid
5044,1102,Personal,7831.02,40,In_Progress
5045,4772,Personal,23903.0,34,Paid
5046,7825,Personal,47316.58,22,Defaulted
5047,8472,Auto,40674.83,26,Defaulted
5048,1179,Auto,27039.05,8,Defaulted
5049,9879,Personal,16862.69,9,Paid
5050,6471,Personal,2392.45,24,Default
5051,4221,Auto,3804.27,55,Default
5052,6529,Mortgage,36844.96,42,Defaulted
5053,7999,Mortgage,27682.24,18,Paid
5054,8570,Mortgage,6962.29,8,Defaulted
5055,9010,Personal,43247.08,12,Paid
5056,3711,Mortgage,26373.17,24,Default
5057,7412,Auto,42017.34,42,Defaulted
5058,6015,Mortgage,39144.76,20,Default
5059,5230,Personal,17334.87,54,In_Progress
5060,4050,Personal,35435.29,37,Defaulted
5061,4920,Personal,49624.5,24,Default
5062,8151,Personal,37653.46,36,In_Progress
5063,8852,Business,13949.85,20,Defaulted
5064,6870,Mortgage,30001.31,48,Default
5065,9996,Personal,22214.69,53,Paid
5066,9069,Mortgage,15700.38,22,Defaulted
5067,1251,Business,14926.1,59,Paid
5068,8922,Business,23563.31,22,Defaulted
5069,1294,Personal,16207.19,27,Default
5070,6380,Personal,8236.9,52,Defaulted
5071,5220,Business,38090.27,37,Paid
5072,9804,Mortgage,15358.55,40,Paid
5073,7935,Personal,19280.65,49,Paid
5074,353,Personal,45250.1,50,Defaulted
5075,637,Auto,33448.26,36,Defaulted
5076,5065,Personal,46510.27,56,Defaulted
5077,6878,Business,30464.65,24,Defaulted
5078,8783,Auto,18421.92,37,Default
5079,6573,Mortgage,11909.86,57,Default
5080,949,Personal,41434.08,25,Defaulted
5081,6420,Personal,23000.89,14,Defaulted
5082,2874,Mortgage,32894.35,58,Paid
5083,1871,Auto,37354.58,9,In_Progress
5084,5846,Auto,13069.97,52,Default
5085,7392,Auto,48832.27,14,In_Progress
5086,2630,Personal,12542.29,15,Defaulted
5087,3430,Personal,38122.45,53,Defaulted
5088,2699,Personal,8425.91,36,In_Progress
5089,878,Personal,48750.44,41,Default
5090,9885,Auto,13322.79,38,Default
5091,4107,Business,26254.73,28,Defaulted
5092,4965,Personal,19075.38,47,Paid
5093,3836,Personal,45293.65,18,Paid
5094,3767,Personal,26577.56,37,Defaulted
5095,1643,Business,33926.41,30,Paid
5096,7136,Auto,11759.51,29,Paid
5097,4532,Business,47350.17,41,Defaulted
5098,3307,Auto,18398.58,31,Default
5099,1854,Auto,5896.64,32,Default
5100,7378,Auto,11689.51,41,Paid
5101,6033,Mortgage,10512.6,37,Paid
5102,6141,Business,6300.94,32,Paid
5103,1406,Auto,25065.67,19,Paid
5104,9960,Mortgage,16263.95,51,Default
5105,1511,Personal,25227.38,54,Defaulted
5106,9962,Auto,4882.5,20,Defaulted
5107,987,Business,29859.85,43,In_Progress
5108,1824,Auto,31952.76,39,In_Progress
5109,9095,Mortgage,13483.06,32,Paid
5110,1878,Business,28884.8,30,Paid
5111,6322,Personal,15917.24,35,Paid
5112,1112,Personal,8676.4,38,In_Progress
5113,8497,Personal,34345.18,48,Defaulted
5114,7825,Mortgage,41927.79,13,Defaulted
5115,3527,Auto,8525.45,10,Defaulted
5116,6640,Business,44515.05,19,Defaulted
5117,9681,Personal,30326.8,38,Defaulted
5118,2324,Auto,38884.83,54,In_Progress
5119,3547,Personal,34966.25,26,Paid
5120,3373,Auto,44288.34,38,Defaulted
5121,458,Personal,3926.77,34,Default
5122,966,Mortgage,49357.2,14,Default
5123,5040,Personal,44123.37,47,Paid
5124,5113,Auto,3122.69,32,Defaulted
5125,1342,Mortgage,13370.7,35,Default
5126,4204,Business,27229.69,14,Paid
5127,2387,Mortgage,42958.1,37,Default
5128,5203,Auto,16303.69,46,Defaulted
5129,1443,Auto,3440.28,28,Defaulted
5130,6556,Mortgage,39213.73,15,Defaulted
5131,9478,Mortgage,22265.1,28,Paid
5132,4914,Personal,38289.89,33,Paid
5133,889,Mortgage,16951.45,34,Defaulted
5134,7138,Auto,41118.99,48,Paid
5135,61,Personal,18689.53,48,In_Progress
5136,4658,Personal,24344.57,54,Paid
5137,6220,Mortgage,46928.08,31,In_Progress
5138,7396,Mortgage,8255.17,58,Defaulted
5139,7875,Business,29527.43,56,Paid
5140,8036,Personal,40878.25,38,Paid
5141,1255,Business,34874.86,46,Defaulted
5142,336,Personal,21900.61,24,Paid
5143,6582,Personal,40323.03,28,Paid
5144,3139,Mortgage,24482.21,9,Default
5145,2518,Auto,32549.74,36,Defaulted
5146,8619,Personal,17453.36,33,Default
5147,142,Auto,3815.83,15,Default
5148,3457,Mortgage,11023.76,13,Paid
5149,4882,Personal,23907.07,37,Defaulted
5150,9487,Personal,44800.96,39,Defaulted
5151,7284,Auto,7457.24,23,Defaulted
5152,1293,Personal,16511.96,38,Default
5153,4632,Business,17177.03,23,Defaulted
5154,5538,Business,39137.82,35,Defaulted
5155,6169,Auto,27642.65,8,In_Progress
5156,5536,Business,21381.59,27,In_Progress
5157,5185,Personal,4070.94,55,Paid
5158,5142,Personal,48553.12,21,In_Progress
5159,3660,Mortgage,40550.84,14,Default
5160,7809,Auto,3758.74,38,Paid
5161,6787,Personal,3274.43,21,Paid
5162,4324,Mortgage,13379.72,33,Paid
5163,5885,Personal,3491.58,44,Paid
5164,2812,Business,37311.38,24,In_Progress
5165,6659,Auto,11049.18,41,Defaulted
5166,4323,Mortgage,44183.08,42,Paid
5167,9652,Business,30909.79,57,Paid
5168,3619,Personal,24795.21,38,Defaulted
5169,6262,Personal,6493.84,46,Paid
5170,3506,Personal,7395.83,20,In_Progress
5171,7372,Personal,6938.22,30,Defaulted
5172,1393,Personal,11377.14,36,Paid
5173,2014,Mortgage,6104.11,49,Default
5174,5655,Auto,16726.64,55,Paid
5175,3665,Personal,40794.85,47,Paid
5176,65,Business,8179.01,21,Defaulted
5177,6865,Mortgage,15667.69,14,Default
5178,3958,Personal,23036.6,11,Paid
5179,7162,Personal,31078.13,55,Paid
5180,3181,Auto,12629.4,35,Paid
5181,4923,Auto,31084.29,45,Paid
5182,4351,Mortgage,10008.22,47,Default
5183,6563,Personal,31742.78,18,In_Progress
5184,2111,Auto,39638.96,6,Defaulted
5185,6802,Personal,2133.9,53,Paid
5186,1071,Mortgage,46868.65,47,In_Progress
5187,123,Business,35924.69,18,Defaulted
5188,8571,Mortgage,47544.94,40,Defaulted
5189,9222,Personal,13968.83,58,In_Progress
5190,8725,Personal,46978.23,38,In_Progress
