loan_id,customer_id,loan_type,loan_amount,installments,loan_status
5617,626,Personal,20342.74,51,
5618,6965,Personal,14172.85,10,default
5619,398,personal,3671.76,39,defaulted
5620,2691,business,13946.96,32,paid
5621,7150,business,9933.55,24,
5622,5810,auto,42115.2,33,defaulted
5623,7956,personal,16966.94,39,default
5624,9399,business,34501.02,10,paid
5625,1748,,32746.99,42,
5626,4115,personal,3907.59,35,PAID
5627,4469,mortgage,2105.88,29,PAID
5628,6012,business,22807.63,42,PAID
5629,8127,Personal,46364.48,24,paid
5630,8053,auto,32324.7,24,defaulted
5631,8303,,42987.4,25,defaulted
5632,866,business,3154.93,56,defaulted
5633,7964,,19539.11,54,in_progress
5634,2352,business,3884.45,37,
5635,7477,mortgage,17709.11,18,default
5636,9912,personal,14924.69,33,default
5637,5632,,46152.32,45,
5638,6577,Personal,41090.31,24,PAID
5639,6134,,40513.15,22,defaulted
5640,8051,Personal,2219.49,29,defaulted
5641,157,mortgage,25884.67,21,in_progress
5642,9781,personal,5763.45,49,defaulted
5643,1733,auto,43418.81,22,paid
5644,7106,personal,23154.46,8,in_progress
5645,7699,Personal,5761.42,23,defaulted
5646,475,auto,49199.03,19,
5647,3194,Personal,15117.02,48,default
5648,9691,,10785.51,8,default
5649,3546,business,28663.6,30,defaulted
5650,7909,Personal,24739.16,49,defaulted
5651,3770,,14449.87,12,default
5652,9109,mortgage,37129.52,44,PAID
5653,3070,business,15184.59,30,in_progress
5654,1637,personal,17907.25,55,default
5655,1448,business,35298.21,22,paid
5656,2630,,28999.16,17,in_progress
5657,7618,personal,15150.28,12,default
5658,4153,personal,46215.11,33,
5659,2694,mortgage,36222.36,39,in_progress
5660,4471,auto,15809.12,54,defaulted
5661,9915,Personal,43270.04,56,
5662,3879,business,16325.8,32,in_progress
5663,5579,mortgage,48806.8,32,PAID
5664,1605,mortgage,45492.58,40,PAID
5665,3402,business,20651.06,53,in_progress
5666,564,,33490.42,10,in_progress
5667,3655,auto,27241.37,13,in_progress
5668,2415,Personal,41022.98,19,defaulted
5669,9802,mortgage,43257.79,51,paid
5670,185,personal,31884.39,22,defaulted
5671,3719,auto,28223.73,40,
5672,7972,Personal,17630.09,52,paid
5673,7135,business,45101.8,27,
5674,3378,mortgage,30700.79,17,paid
5675,8488,Personal,4308.8,9,paid
5676,7114,mortgage,33758.75,17,PAID
5677,4136,Personal,11431.59,31,paid
5678,6963,personal,7927.55,39,in_progress
5679,4698,Personal,49313.59,40,default
5680,7127,,44930.92,34,paid
5681,4348,personal,36659.08,36,in_progress
5682,5527,business,29766.64,7,PAID
5683,3665,auto,19869.47,39,in_progress
5684,1193,Personal,16505.26,32,paid
5685,185,,17489.42,18,default
5686,2143,mortgage,23178.6,18,in_progress
5687,4403,business,17759.19,47,default
5688,4679,Personal,12012.19,25,
5689,5653,business,45703.97,49,paid
5690,2106,business,38182.79,8,PAID
5691,5751,business,32418.33,59,default
5692,7466,business,22693.08,22,
5693,8490,mortgage,40412.56,21,PAID
5694,9052,personal,8889.91,43,PAID
5695,936,personal,7825.02,24,paid
5696,7579,,47748.9,8,in_progress
5697,8894,mortgage,47175.87,41,paid
5698,2829,business,33755.59,13,
5699,3242,mortgage,23815.85,44,defaulted
5700,3650,business,44592.72,34,PAID
5701,5843,,37249.48,8,defaulted
5702,8753,business,38670.69,38,paid
5703,8143,auto,32881.03,27,in_progress
5704,5467,personal,46165.0,53,PAID
5705,1676,mortgage,16239.29,51,defaulted
5706,1270,Personal,14054.67,38,
5707,2088,,29815.91,21,in_progress
5708,5578,,18179.33,42,PAID
5709,4988,business,3769.0,34,in_progress
5710,508,Personal,48136.55,21,
5711,9848,auto,45274.44,9,default
5712,4096,,1510.62,43,PAID
5713,4228,personal,43538.95,55,in_progress
5714,2269,business,26375.7,55,defaulted
5715,5516,Personal,25748.19,33,in_progress
5716,1302,auto,9201.67,10,paid
5717,5490,personal,10637.91,6,
5718,1608,Personal,14764.99,49,in_progress
5719,5341,mortgage,28251.49,24,defaulted
5720,4167,business,24655.98,51,
5721,4626,auto,14535.76,34,
5722,6746,Personal,40495.59,11,default
5723,2108,mortgage,18229.2,20,in_progress
5724,445,Personal,10647.22,53,defaulted
5725,740,auto,21262.26,6,defaulted
5726,543,business,35589.01,37,default
5727,5233,personal,16859.18,16,PAID
5728,6884,,16610.23,23,PAID
5729,4559,personal,6673.75,23,in_progress
5730,5430,personal,5980.17,19,
5731,1192,auto,15354.78,31,in_progress
5732,5043,,36259.96,14,default
5733,7916,,27354.29,7,paid
5734,202,personal,41422.15,34,in_progress
5735,9672,business,36196.08,22,paid
5736,3673,auto,32246.91,34,paid
5737,6626,Personal,7994.78,54,paid
5738,9751,,45833.55,30,in_progress
5739,7216,,2456.05,35,in_progress
5740,5524,,47919.31,58,defaulted
5741,5207,Personal,40370.75,13,PAID
5742,9047,auto,13362.0,58,defaulted
5743,8821,business,49289.41,39,PAID
5744,1316,auto,22967.81,16,
5745,5421,auto,40425.01,37,paid
5746,9558,Personal,46675.53,38,defaulted
5747,2391,auto,25384.52,53,default
5748,5162,business,31381.53,33,defaulted
5749,841,personal,33081.73,44,
5750,4517,business,29589.4,59,PAID
5751,1189,business,10097.02,27,PAID
5752,6046,Personal,15304.06,54,PAID
5753,5315,,6255.02,16,default
5754,3361,personal,22348.15,39,PAID
5755,9970,mortgage,10078.34,8,
5756,8496,auto,9584.89,17,default
5757,9191,personal,6654.98,17,default
5758,1104,Personal,21737.85,37,default
5759,7836,,5536.9,54,
5760,9236,auto,36746.9,47,defaulted
5761,8266,Personal,45105.41,10,defaulted
5762,5916,auto,16350.37,50,defaulted
5763,5485,Personal,42131.49,15,paid
5764,7780,Personal,29858.78,45,PAID
5765,8,Personal,20888.12,59,PAID
5766,5223,auto,40799.32,13,
5767,4952,mortgage,39602.65,13,in_progress
5768,6545,,47076.16,30,PAID
5769,7996,personal,47091.15,19,default
5770,1421,auto,35164.1,45,defaulted
5771,1257,mortgage,45715.13,26,in_progress
5772,2975,personal,3686.81,11,PAID
5773,7702,auto,10298.44,43,defaulted
5774,1807,personal,16003.23,46,PAID
5775,1762,mortgage,39846.7,36,
5776,47,Personal,3108.18,27,in_progress
5777,4606,,38138.02,40,in_progress
5778,3108,business,33855.1,57,in_progress
5779,2912,personal,44016.2,24,default
5780,1279,auto,3312.98,45,PAID
5781,2841,business,31450.9,44,defaulted
5782,3125,personal,5893.52,18,defaulted
5783,1110,personal,3763.15,27,paid
5784,4291,business,47431.22,48,defaulted
5785,7028,Personal,11897.0,52,default
5786,7197,auto,10267.09,24,PAID
5787,9897,auto,43861.44,26,PAID
5788,4676,Personal,16313.4,8,PAID
5789,2002,mortgage,42515.46,15,in_progress
5790,168,personal,33838.98,50,
5791,3477,mortgage,10289.45,10,PAID
5792,3445,,26458.78,30,
5793,3828,business,33383.74,51,paid
5794,8708,auto,36418.49,42,paid
5795,2108,business,24615.66,11,in_progress
5796,2812,personal,18399.23,34,default
5797,8643,auto,47494.93,17,in_progress
5798,4765,business,21454.35,6,default
5799,1638,auto,34911.51,13,paid
5800,9621,auto,42015.94,7,default
5801,6438,auto,9273.05,13,in_progress
5802,4302,mortgage,24663.46,48,in_progress
5803,2092,,28053.64,9,defaulted
5804,9431,business,28933.21,54,default
5805,3891,Personal,8302.47,18,paid
5806,5189,auto,2269.27,34,
5807,782,personal,33588.35,46,defaulted
5808,7567,,31449.18,46,paid
5809,7292,mortgage,35309.55,41,PAID
5810,8203,mortgage,11928.91,20,paid
5811,6877,,17548.35,13,PAID
5812,5704,Personal,28950.07,12,PAID
5813,3442,Personal,3826.66,57,paid
5814,3477,mortgage,11118.38,29,default
5815,3727,mortgage,44158.99,22,paid
5816,6113,business,8555.47,36,
5817,7407,mortgage,9045.21,33,
5818,3815,mortgage,36333.82,25,in_progress
5819,1817,auto,44290.28,22,defaulted
5820,3953,Personal,48576.84,50,
5821,8110,business,41979.31,17,default
5822,3921,mortgage,35905.14,17,defaulted
5823,8192,business,44425.81,7,default
5824,3966,Personal,25558.69,55,
5825,4447,mortgage,15277.5,49,defaulted
5826,127,auto,36288.42,32,
5827,4530,,20931.17,23,paid
5828,3314,mortgage,19437.48,59,PAID
5829,4792,Personal,21863.84,13,defaulted
5830,1537,business,31628.7,33,PAID
5831,6409,auto,45212.52,40,
5832,9520,personal,47649.02,30,PAID
5833,4826,personal,33060.6,19,PAID
5834,9914,Personal,2762.33,40,default
5835,5165,Personal,20965.23,41,PAID
5836,2322,auto,7361.48,39,PAID
5837,2755,,28352.97,51,defaulted
5838,163,business,20378.7,23,defaulted
5839,7162,mortgage,37139.64,46,defaulted
5840,3481,personal,30455.6,7,in_progress
5841,7309,personal,9960.43,27,paid
5842,4665,Personal,8522.93,42,defaulted
5843,4925,Personal,5906.36,8,PAID
5844,4438,business,37386.51,52,
5845,4306,auto,17275.87,43,default
5846,6769,,22575.77,53,
5847,2617,personal,21964.92,8,in_progress
5848,3499,business,33290.16,14,PAID
5849,6769,auto,3258.76,59,PAID
5850,9903,personal,18388.88,26,defaulted
5851,298,mortgage,5745.22,44,paid
5852,1412,business,3376.27,27,PAID
5853,8601,personal,5002.7,33,default
5854,2850,auto,21645.41,16,in_progress
5855,1592,personal,35007.68,18,PAID
5856,7662,mortgage,23688.11,44,defaulted
5857,8261,Personal,12988.26,22,paid
5858,2604,Personal,32909.35,33,default
5859,8135,,10901.68,37,default
5860,2140,business,19552.07,9,default
5861,9034,auto,47645.75,26,default
5862,158,mortgage,41638.86,48,paid
5863,5500,auto,45763.36,55,defaulted
5864,5315,business,8752.52,25,defaulted
5865,6428,mortgage,31417.65,22,paid
5866,2663,personal,16187.16,35,default
5867,7024,Personal,41005.73,46,
5868,9941,personal,23270.9,57,default
5869,3285,,37085.11,14,PAID
5870,1195,personal,16274.55,56,defaulted
5871,4910,auto,4361.22,26,paid
5872,5077,,37857.15,11,PAID
5873,9627,auto,30503.01,37,PAID
5874,9053,,43463.34,58,default
5875,1035,business,6665.61,39,PAID
5876,327,personal,48512.34,6,paid
5877,5353,personal,45737.68,38,default
5878,6723,personal,32974.1,36,
5879,5537,,26750.58,25,paid
5880,815,Personal,20557.96,13,
5881,112,mortgage,5627.14,51,paid
5882,2729,Personal,46510.44,43,default
5883,5385,personal,10561.2,51,paid
5884,4748,business,18496.96,36,
5885,5260,mortgage,10101.92,15,defaulted
5886,9826,,13800.13,43,
5887,2739,mortgage,20234.54,35,default
5888,8162,personal,35143.12,31,defaulted
5889,2846,business,40745.12,16,defaulted
5890,8617,Personal,3854.73,27,
5891,8067,auto,40950.67,19,defaulted
5892,4023,Personal,39862.45,26,default
5893,3962,mortgage,7610.73,30,paid
5894,2407,business,14446.54,28,
5895,490,personal,5122.49,39,default
5896,4401,Personal,24733.44,23,PAID
5897,9289,mortgage,48467.48,24,default
5898,9434,auto,43949.27,15,PAID
5899,5055,personal,43826.98,30,paid
5900,2675,personal,7235.02,59,PAID
5901,8870,auto,45163.31,28,
5902,6561,Personal,1986.81,21,paid
5903,3726,,38355.3,38,paid
5904,522,mortgage,15676.84,56,
5905,3756,Personal,25587.09,36,in_progress
5906,6016,auto,36955.72,44,defaulted
5907,9625,business,32714.59,20,in_progress
5908,2516,,17412.67,18,
5909,8779,business,41058.79,35,in_progress
5910,8243,auto,32953.72,33,
5911,4386,,42342.43,11,in_progress
5912,8260,personal,18951.57,32,in_progress
5913,6201,mortgage,6752.09,46,default
5914,5988,mortgage,19224.48,18,defaulted
5915,3253,personal,25230.93,21,PAID
5916,3892,,8055.44,11,PAID
5917,2972,,28521.96,56,paid
5918,330,business,33406.45,52,default
5919,6448,personal,1126.46,45,
5920,7881,business,28194.18,48,
5921,9606,Personal,7269.19,14,paid
5922,4389,auto,7986.96,7,default
5923,7997,business,19465.94,7,default
5924,4324,personal,5549.87,42,defaulted
5925,1193,auto,29032.94,43,PAID
5926,5556,business,37120.95,28,default
5927,5922,personal,16994.95,12,default
5928,3337,Personal,46816.34,10,
5929,8233,,35829.8,16,defaulted
5930,7910,personal,49460.92,30,defaulted
5931,3438,Personal,30732.4,8,default
5932,9920,auto,23580.58,39,PAID
5933,6778,Personal,38435.52,38,default
5934,5260,business,20336.22,26,paid
5935,8855,Personal,1038.9,56,default
5936,8806,personal,11439.04,39,PAID
5937,9638,business,11085.41,59,in_progress
5938,9083,Personal,24965.99,39,PAID
5939,9988,personal,35869.88,24,
5940,5547,auto,28286.77,34,in_progress
5941,6490,,6055.55,32,PAID
5942,6333,mortgage,13765.7,25,defaulted
5943,8224,,7693.99,47,
5944,3228,,4897.18,40,in_progress
5945,7297,personal,8678.15,47,default
5946,1288,business,26471.06,36,in_progress
5947,9239,,38031.79,17,in_progress
5948,4739,,20452.25,41,default
5949,4652,auto,10838.7,48,PAID
5950,4790,auto,22085.09,49,PAID
5951,6662,auto,17166.88,55,
5952,326,Personal,3188.81,18,paid
5953,3505,auto,46204.17,46,PAID
5954,5626,,1520.19,38,default
5955,9789,auto,3019.19,19,default
5956,5801,mortgage,15720.6,22,
5957,9683,Personal,39062.48,45,defaulted
5958,1357,personal,24954.5,21,PAID
5959,6053,personal,26051.65,16,default
5960,9257,business,31236.8,42,paid
5961,5468,auto,2968.07,17,paid
5962,9642,business,47981.3,52,default
5963,9508,personal,27925.77,17,default
5964,1607,auto,41359.9,16,default
5965,3539,auto,22024.8,29,default
5966,6001,personal,22355.72,36,defaulted
5967,2215,auto,9249.79,58,default
5968,5743,Personal,18641.96,36,
5969,9500,auto,10060.69,31,
5970,2220,auto,45723.05,41,defaulted
5971,7469,business,17094.35,58,in_progress
5972,9490,mortgage,20576.35,50,defaulted
5973,9414,personal,7574.65,57,default
5974,9670,personal,49617.64,28,in_progress
5975,8323,,29000.53,59,in_progress
5976,3591,personal,29150.71,21,paid
5977,7148,business,8130.53,13,
5978,8146,,34283.29,31,PAID
5979,1089,auto,34374.16,36,defaulted
5980,667,mortgage,45304.62,25,PAID
5981,9295,business,14899.88,37,PAID
5982,2091,mortgage,43618.77,28,defaulted
5983,6808,Personal,22740.04,37,defaulted
5984,2078,,12033.3,34,default
5985,5548,,33376.16,17,default
5986,6866,Personal,2599.18,42,paid
5987,613,business,43043.41,22,PAID
5988,6995,business,4203.71,35,defaulted
5989,7928,mortgage,20536.94,8,in_progress
5990,4951,business,8023.26,6,
5991,2694,auto,24057.19,21,default
5992,4402,business,47915.3,8,in_progress
5993,4382,business,7989.45,54,paid
5994,888,,6268.01,9,PAID
5995,8010,auto,10697.38,58,defaulted
5996,2334,personal,46985.26,40,paid
5997,769,personal,14776.98,6,PAID
5998,1437,Personal,30743.86,11,in_progress
5999,3807,business,15140.98,48,paid
6000,3217,Personal,36260.43,45,default
6001,6218,business,31926.89,35,in_progress
6002,7530,auto,48021.49,11,in_progress
6003,1242,mortgage,17113.56,42,
6004,6221,business,16315.75,42,
6005,2420,Personal,39179.38,55,default
6006,334,Personal,8751.17,30,default
6007,5326,business,36677.53,47,default
6008,5992,Personal,38833.34,51,paid
6009,2821,Personal,43060.88,28,
6010,1984,auto,34801.67,52,in_progress
6011,7544,Personal,9184.48,20,defaulted
6012,9528,personal,17461.64,32,defaulted
6013,6913,personal,3737.21,10,paid
6014,1799,mortgage,37886.4,7,defaulted
6015,9996,personal,34866.1,43,paid
6016,1760,personal,26228.45,36,default
6017,4641,auto,48955.4,47,PAID
6018,3716,business,16670.33,45,
6019,6449,auto,44631.78,55,default
6020,4551,Personal,9906.06,35,paid
6021,4370,personal,47798.14,58,in_progress
6022,3131,Personal,15151.74,50,in_progress
6023,3709,,40506.01,44,default
6024,5527,,6501.79,24,defaulted
6025,4580,,21049.66,9,PAID
6026,4035,business,48329.47,32,in_progress
6027,8245,business,16251.06,14,paid
6028,7032,mortgage,39246.53,34,defaulted
6029,830,mortgage,24737.61,12,paid
6030,4377,auto,30660.81,47,default
6031,2739,personal,30328.72,57,defaulted
6032,8574,,28941.42,10,in_progress
6033,3835,Personal,24685.28,36,PAID
6034,3427,mortgage,10339.73,44,in_progress
6035,8592,business,1600.07,39,
6036,956,business,34190.79,46,default
6037,9419,mortgage,35592.71,25,defaulted
6038,1676,business,38918.93,34,
6039,5219,personal,46611.75,17,paid
6040,197,personal,8965.44,33,default
6041,5944,auto,44633.65,45,PAID
6042,9382,personal,12557.38,43,in_progress
6043,3606,mortgage,27566.33,33,paid
6044,5110,mortgage,13708.38,16,paid
6045,5653,personal,7805.59,14,paid
6046,5236,mortgage,3519.61,36,paid
6047,7262,auto,17837.2,29,default
6048,5806,auto,48595.05,43,
6049,5455,business,24155.05,58,default
6050,7570,auto,2841.19,18,PAID
6051,9515,Personal,34058.07,27,PAID
6052,1227,personal,10888.27,29,in_progress
6053,8775,,3862.25,25,PAID
6054,6114,mortgage,39836.36,47,defaulted
6055,2720,mortgage,22865.02,17,in_progress
6056,7373,auto,48882.37,42,defaulted
6057,6008,auto,36023.25,34,in_progress
6058,5499,auto,15140.62,42,
6059,9897,mortgage,49087.84,41,PAID
6060,2230,Personal,43669.78,57,PAID
6061,5666,mortgage,16486.7,45,in_progress
6062,8533,auto,15236.08,16,defaulted
6063,5010,Personal,25618.98,19,default
6064,7700,auto,27546.81,35,defaulted
6065,1356,Personal,29353.58,28,PAID
6066,5461,,11658.94,21,
6067,1417,,3678.97,36,defaulted
6068,943,auto,27534.56,26,paid
6069,3195,Personal,30712.88,26,defaulted
6070,1163,personal,47939.02,26,defaulted
6071,5237,Personal,27640.08,44,in_progress
6072,9355,,8659.31,29,in_progress
6073,6374,auto,16056.36,59,default
6074,7452,business,3546.25,22,paid
6075,3537,auto,1754.16,32,PAID
6076,113,business,24419.83,22,default
6077,6037,mortgage,33437.6,55,paid
6078,6179,Personal,47618.71,43,defaulted
6079,5387,Personal,32043.5,14,paid
6080,4384,auto,9872.13,37,
6081,615,mortgage,45454.45,53,defaulted
6082,9114,,44116.86,45,paid
6083,4498,auto,20972.95,56,paid
6084,8169,personal,26601.92,11,PAID
6085,9932,personal,25468.84,53,PAID
6086,3818,,22576.8,23,in_progress
6087,9307,business,17158.71,27,paid
6088,3445,,49354.65,50,default
6089,9039,Personal,45502.82,42,
6090,2859,business,17337.88,34,in_progress
6091,8859,,31097.29,29,defaulted
6092,4219,,5186.06,36,default
6093,1024,business,37521.61,47,defaulted
6094,7500,Personal,42341.51,7,default
6095,502,personal,23874.13,13,in_progress
6096,831,business,4721.48,55,defaulted
6097,4275,Personal,29535.0,51,default
6098,733,,3689.47,11,PAID
6099,7790,personal,40981.23,34,defaulted
6100,7601,Personal,29666.12,41,default
6101,1865,Personal,43672.92,28,
6102,1295,auto,19568.18,45,PAID
6103,2597,personal,13257.63,38,PAID
6104,7015,business,46996.11,21,in_progress
6105,8085,,45138.92,41,
6106,6578,Personal,4235.25,33,PAID
6107,4811,auto,43301.03,29,
6108,8880,mortgage,46473.05,48,paid
6109,3694,,23206.66,54,defaulted
6110,2628,mortgage,44742.68,9,
6111,2288,auto,22916.84,53,default
6112,650,personal,3803.85,57,in_progress
6113,8820,mortgage,27772.47,18,paid
6114,5899,business,46865.08,49,in_progress
6115,5253,auto,27171.08,33,paid
6116,7574,Personal,7812.69,35,default
6117,8617,auto,22540.88,27,
6118,7866,business,6205.75,36,
6119,1072,auto,29679.02,12,paid
6120,3016,business,31609.78,18,
6121,3833,business,33542.23,44,default
6122,2361,auto,3591.65,34,
6123,3496,auto,42559.57,43,defaulted
6124,6882,auto,45921.19,33,
6125,2300,Personal,15051.96,22,paid
6126,5054,Personal,39370.91,29,paid
6127,3740,,24685.28,19,
6128,2346,business,27025.77,12,
6129,4430,mortgage,12897.93,55,default
6130,8005,auto,44842.14,6,defaulted
6131,5283,,47959.32,54,PAID
6132,8546,mortgage,33077.28,57,
6133,5433,personal,8432.87,10,defaulted
6134,36,personal,27190.65,16,paid
6135,1806,auto,15820.62,52,default
6136,7667,personal,23092.37,26,
6137,8947,mortgage,34052.51,33,in_progress
6138,81,personal,4464.43,18,in_progress
6139,330,auto,10961.7,41,PAID
6140,6304,business,37743.92,39,paid
6141,3480,Personal,2870.26,36,paid
6142,807,Personal,30491.4,26,in_progress
6143,3327,Personal,14096.12,12,in_progress
6144,4750,business,45221.81,52,defaulted
6145,2447,personal,41821.96,35,paid
6146,4095,Personal,46047.43,47,in_progress
6147,7692,mortgage,5599.35,36,in_progress
6148,5373,personal,49741.14,31,default
6149,7951,business,8031.36,57,PAID
6150,390,,43636.15,28,in_progress
6151,5821,Personal,19422.46,50,in_progress
6152,1288,personal,47800.04,36,in_progress
6153,3986,business,1050.99,38,
6154,3736,auto,34769.35,29,in_progress
6155,1499,,49787.28,15,PAID
6156,3032,Personal,34999.49,9,paid
6157,5784,auto,35620.63,40,
6158,7864,auto,33695.19,40,
6159,7469,Personal,48989.26,15,default
6160,3980,mortgage,36162.7,52,
6161,1243,auto,25349.84,18,PAID
6162,3485,business,13140.46,52,in_progress
6163,6524,mortgage,39072.83,32,default
6164,9217,auto,8890.15,51,default
6165,8844,auto,4044.59,24,defaulted
6166,6724,Personal,38392.8,39,
6167,2631,Personal,19072.88,44,default
6168,9453,personal,11396.12,49,defaulted
6169,3760,,38580.44,33,default
6170,5775,Personal,43514.01,37,
6171,4762,Personal,6169.1,33,
6172,409,personal,21332.49,25,PAID
6173,8057,mortgage,2163.92,27,paid
6174,3754,,41555.06,31,in_progress
6175,3609,,1402.5,29,in_progress
6176,785,personal,20135.08,7,in_progress
6177,5050,Personal,45234.42,8,paid
6178,7952,mortgage,29585.01,21,paid
6179,6118,,40339.01,45,defaulted
6180,4485,personal,7613.21,32,in_progress
6181,2457,personal,6619.73,21,defaulted
6182,4481,,18365.24,14,defaulted
6183,5054,personal,33982.6,37,default
6184,2040,Personal,9002.86,24,in_progress
6185,1998,auto,4211.81,23,paid
6186,3759,personal,48815.67,26,defaulted
6187,4924,mortgage,15248.28,8,in_progress
6188,3115,Personal,31595.76,29,PAID
6189,645,mortgage,33317.81,59,PAID
6190,9050,auto,2893.54,33,PAID
6191,3775,,28729.19,26,
6192,9986,,10814.88,9,in_progress
6193,5222,mortgage,5404.02,52,defaulted
6194,2563,personal,20448.56,6,PAID
6195,5121,,39849.06,32,
6196,2018,mortgage,48483.71,23,in_progress
6197,1163,mortgage,25257.57,42,
6198,8958,Personal,44486.74,25,defaulted
6199,3187,,47314.15,35,PAID
6200,3013,mortgage,22703.96,53,PAID
6201,861,business,8122.79,39,default
6202,7185,business,16195.14,10,PAID
6203,414,Personal,19989.53,57,in_progress
6204,4941,business,23271.91,22,default
6205,9325,Personal,32588.7,25,
6206,649,mortgage,32615.02,43,in_progress
6207,7925,,27619.49,22,paid
6208,8392,Personal,12187.07,17,default
6209,432,business,18809.86,36,default
6210,9044,personal,21258.53,25,
6211,9525,personal,33522.77,16,defaulted
6212,5313,business,7931.83,36,paid
6213,9968,personal,12840.27,29,defaulted
6214,2310,Personal,14909.39,55,in_progress
6215,8875,business,26400.1,31,defaulted
6216,7739,auto,38117.43,59,default
6217,2685,mortgage,42372.89,45,paid
6218,9566,auto,37374.96,20,in_progress
6219,3169,Personal,37660.26,16,in_progress
6220,1725,business,12801.68,33,default
6221,5231,mortgage,44355.54,46,defaulted
6222,6503,auto,3575.65,40,in_progress
6223,9409,Personal,27471.81,48,in_progress
6224,3328,,5333.06,46,in_progress
6225,4376,Personal,30442.92,43,PAID
6226,5234,personal,3317.22,17,paid
6227,4899,mortgage,32404.16,38,default
6228,9241,mortgage,2650.45,59,in_progress
6229,8463,auto,9090.64,21,paid
6230,399,mortgage,37915.66,18,PAID
6231,1532,auto,15835.15,56,paid
6232,6928,business,44322.08,26,
6233,7550,business,5808.31,53,in_progress
6234,6584,business,26996.97,23,
6235,8919,auto,46363.97,19,PAID
6236,193,,21244.07,24,
6237,9402,,17061.3,13,PAID
6238,5900,auto,48333.06,35,paid
6239,8887,business,21786.02,59,in_progress
6240,3698,business,35243.1,17,PAID
6241,6787,mortgage,46077.06,16,paid
6242,2413,mortgage,1527.85,10,defaulted
6243,1613,auto,28898.44,53,in_progress
6244,3650,personal,35958.89,33,defaulted
6245,3841,,21530.6,56,PAID
6246,3565,personal,33973.83,43,defaulted
6247,7489,mortgage,40514.4,14,PAID
6248,799,Personal,16463.78,39,default
6249,5756,personal,16833.25,10,defaulted
6250,5856,auto,5300.58,16,defaulted
6251,6784,Personal,47796.04,29,
6252,2066,auto,2613.8,27,in_progress
6253,2222,mortgage,24065.52,58,defaulted
6254,9754,,27110.01,21,
6255,1705,auto,7912.12,45,PAID
6256,7748,personal,25012.59,7,paid
6257,1198,business,15441.99,26,paid
6258,9690,auto,40325.33,6,in_progress
6259,1537,personal,41333.43,31,defaulted
6260,6623,business,22206.28,14,default
6261,6574,auto,22290.2,45,default
6262,8707,Personal,4718.93,57,defaulted
6263,1494,auto,18500.09,54,paid
6264,4966,auto,20875.31,50,paid
6265,9319,auto,22884.78,50,
6266,6074,Personal,23192.34,55,PAID
6267,1657,auto,5516.87,25,
6268,2639,Personal,8991.65,12,default
6269,845,auto,22259.81,36,
6270,9596,business,19540.51,44,PAID
6271,2117,business,7978.1,14,defaulted
6272,1452,Personal,32784.26,18,PAID
6273,5344,business,6764.35,10,
6274,8699,auto,1253.89,32,PAID
6275,879,personal,31017.81,24,in_progress
6276,2293,personal,5055.36,47,default
6277,3000,auto,3962.23,47,paid
6278,975,business,5201.92,20,
6279,6568,mortgage,46880.97,24,PAID
6280,9786,personal,6162.93,34,in_progress
6281,8745,business,42112.74,57,paid
6282,2702,,39052.87,33,
6283,1513,,42219.11,19,defaulted
6284,8235,Personal,30654.5,55,default
6285,8295,business,8600.42,55,paid
6286,1419,personal,38774.38,19,paid
6287,3158,mortgage,28707.79,20,in_progress
6288,8530,mortgage,28847.84,24,default
6289,4142,personal,30829.88,21,default
6290,6765,auto,8268.95,40,in_progress
6291,665,personal,15281.9,41,
6292,4505,Personal,49681.21,38,in_progress
6293,7863,business,43800.25,44,paid
6294,3290,personal,18602.55,42,paid
6295,9386,Personal,49340.29,54,defaulted
6296,8204,auto,4412.62,58,default
6297,6071,mortgage,18092.68,25,PAID
6298,6699,auto,28204.77,29,paid
6299,9766,personal,31427.64,44,paid
6300,6661,mortgage,40452.78,30,default
6301,4918,business,37096.49,39,
6302,5905,personal,34713.26,15,default
6303,9617,,48743.52,29,paid
6304,9717,mortgage,30319.91,22,default
6305,2848,personal,1321.31,47,
6306,9534,business,31220.87,47,PAID
6307,7714,personal,38187.86,59,paid
6308,5819,Personal,45986.77,46,
6309,5866,auto,20224.57,52,defaulted
6310,1093,personal,3529.62,19,
6311,5722,,7213.16,21,paid
6312,9092,,45488.99,31,default
6313,9325,,47577.71,46,
6314,1748,Personal,12397.52,36,default
6315,7135,Personal,34104.65,6,paid
6316,1018,,24193.07,57,default
6317,5448,personal,30614.11,12,paid
6318,3398,,3466.86,36,paid
6319,3435,mortgage,48236.6,32,
6320,5337,mortgage,24109.22,9,PAID
6321,4494,auto,38858.56,30,defaulted
6322,6119,mortgage,26311.86,46,in_progress
6323,8380,business,42981.77,35,
6324,4559,personal,32010.11,7,defaulted
6325,8921,mortgage,16711.99,52,
6326,4493,business,25431.21,23,
6327,8222,,39738.24,44,paid
6328,6354,business,14142.22,57,defaulted
6329,3602,Personal,39562.53,49,in_progress
6330,4953,mortgage,35727.43,29,default
6331,3116,auto,1407.06,34,paid
6332,9785,business,43469.91,46,
6333,6840,,26521.39,21,PAID
6334,2951,mortgage,46448.06,36,default
6335,8051,personal,1531.98,33,
6336,1247,auto,43226.76,49,paid
6337,4553,mortgage,38736.18,48,
6338,449,personal,33392.58,40,paid
6339,2067,business,30303.66,55,
6340,3168,business,30368.15,21,default
6341,9856,personal,42106.36,28,PAID
