transaction_id,account_id,transaction_type,transaction_date,amount
5688,7870,withdraw,2020-11-15,5575.32
5689,6558,withdraw,2020-07-19,4641.42
5690,420,deposit,2021-08-09,4551.95
5691,262,Deposit,2022-07-17,574.21
5692,903,deposit,2022-01-18,2162.03
5693,7227,,2022-11-22,1446.36
5694,915,deposit,2021-08-25,4698.53
5695,50,Deposit,2022-07-02,2896.63
5696,7922,withdraw,2023-11-19,3789.4
5697,2010,withdrawal,2023-09-03,9715.12
5698,632,deposit,2023-01-22,7646.18
5699,1574,,2020-11-12,1404.7
5700,7911,,2020-12-01,8092.44
5701,7569,deposit,2021-03-15,4427.72
5702,8915,transfer,2022-11-13,8545.46
5703,2311,Deposit,2023-07-09,7599.62
5704,8401,transfer,2020-03-16,5191.04
5705,889,withdraw,2020-10-08,7199.36
5706,6451,transfer,2022-08-18,9372.29
5707,8295,Deposit,2023-06-22,5388.32
5708,7660,deposit,2023-04-20,1498.82
5709,6753,deposit,2021-12-02,5687.1
5710,6923,withdrawal,2023-09-25,478.8
5711,4448,withdraw,2023-07-15,4543.24
5712,2140,deposit,2021-04-24,2238.43
5713,8063,transfer,2022-03-17,6458.52
5714,5136,withdrawal,2022-04-21,3999.15
5715,8030,withdrawal,2021-10-23,5151.58
5716,1977,withdraw,2020-09-08,8918.52
5717,1869,withdrawal,2022-01-14,4599.62
5718,2066,,2023-05-14,9973.35
5719,8007,Deposit,2022-11-18,1373.79
5720,1916,transfer,2020-05-13,8574.66
5721,8369,withdrawal,2020-02-16,3640.25
5722,3723,deposit,2022-01-15,7955.3
5723,8633,transfer,2021-09-06,4992.62
5724,6865,withdraw,2022-10-10,5235.92
5725,2579,withdrawal,2020-09-02,5334.24
5726,5190,transfer,2021-02-12,2424.15
5727,7122,deposit,2021-11-15,543.19
5728,2869,withdrawal,2023-03-05,6536.7
5729,8714,withdraw,2021-05-19,266.47
5730,1281,withdraw,2023-11-09,7267.6
5731,5377,withdraw,2020-12-23,3243.5
5732,6703,,2021-10-29,3966.54
5733,3302,withdrawal,2021-01-27,7531.31
5734,2715,withdrawal,2020-04-07,1517.48
5735,7386,withdrawal,2022-12-08,6498.81
5736,5002,deposit,2020-03-01,5730.83
5737,6062,,2023-06-20,4175.95
5738,6536,withdraw,2023-10-27,6259.77
5739,9185,transfer,2022-04-14,3608.01
5740,9150,,2021-03-02,2651.71
5741,9117,transfer,2020-06-21,902.7
5742,8245,withdrawal,2023-09-21,5910.16
5743,3042,withdraw,2021-08-28,9601.66
5744,7643,withdraw,2020-05-26,8058.61
5745,6131,withdrawal,2020-10-26,950.2
5746,1585,deposit,2022-11-15,2202.26
5747,7792,transfer,2022-07-06,6497.32
5748,3269,transfer,2021-07-02,30.46
5749,8874,Deposit,2022-08-22,5635.4
5750,8822,withdrawal,2020-07-24,9740.09
5751,3147,transfer,2023-03-21,3527.7
5752,1857,transfer,2021-04-06,8936.37
5753,4301,deposit,2020-06-16,1087.1
5754,5716,,2021-01-10,474.31
5755,2594,withdrawal,2023-05-11,3479.9
5756,5473,withdrawal,2022-06-24,5792.18
5757,2574,,2021-11-01,8347.35
5758,9548,,2023-04-17,1861.87
5759,2817,,2020-08-04,2622.89
5760,776,transfer,2022-03-31,4793.47
5761,4498,transfer,2023-03-28,3465.24
5762,4736,withdraw,2021-05-19,53.15
5763,735,Deposit,2021-10-17,3312.44
5764,2115,,2023-10-12,2615.09
5765,1174,transfer,2020-03-10,5055.96
5766,9429,withdrawal,2020-10-25,1169.31
5767,9765,withdraw,2020-05-02,6853.8
5768,9717,deposit,2023-07-14,2947.62
5769,6947,withdrawal,2023-12-18,2306.6
5770,9599,withdraw,2023-04-24,3052.88
5771,5668,,2020-06-03,4598.86
5772,1242,withdrawal,2020-06-17,8877.23
5773,3841,,2022-06-28,6877.08
5774,5296,withdrawal,2020-12-05,1782.0
5775,5850,withdrawal,2023-12-13,6729.83
5776,2536,transfer,2020-08-10,1539.83
5777,9186,transfer,2021-05-28,3193.08
5778,8539,Deposit,2021-12-25,4636.78
5779,4590,deposit,2023-01-17,6365.21
5780,9703,deposit,2022-11-02,4706.09
5781,6221,transfer,2022-11-25,5839.52
5782,1959,withdrawal,2020-08-25,6830.77
5783,9168,withdrawal,2021-12-16,9617.54
5784,2051,,2023-12-20,9058.99
5785,2586,withdraw,2020-08-01,5070.41
5786,7621,,2020-01-15,7430.52
5787,3,,2020-05-14,4392.96
5788,5944,withdraw,2021-10-21,9660.73
5789,2844,withdraw,2021-03-02,786.18
5790,2287,,2021-06-23,2059.89
5791,1268,deposit,2022-06-03,2592.8
5792,2475,deposit,2022-05-16,2826.66
5793,8734,withdraw,2020-02-14,2753.85
5794,1426,withdraw,2021-06-04,6050.01
5795,5637,withdraw,2022-12-30,8938.7
5796,731,deposit,2020-10-22,682.18
5797,8334,transfer,2022-02-16,8322.16
5798,2814,,2022-09-21,3008.88
5799,5193,,2023-06-30,5897.21
5800,964,,2022-03-26,6590.94
5801,8885,,2021-11-15,5623.4
5802,7897,withdrawal,2023-05-04,952.12
5803,2463,,2023-04-24,4844.34
5804,3387,,2021-05-12,637.31
5805,6880,transfer,2020-05-26,35.76
5806,2498,deposit,2023-02-17,2025.06
5807,2804,deposit,2020-06-24,2981.59
5808,1218,withdraw,2021-05-20,6868.37
5809,526,transfer,2022-11-17,3849.24
5810,7567,deposit,2023-12-22,4898.7
5811,281,Deposit,2020-01-22,5987.85
5812,5578,transfer,2023-01-14,351.25
5813,3420,transfer,2021-04-26,3485.39
5814,3824,deposit,2023-04-06,4274.24
5815,1722,withdrawal,2020-10-26,2624.11
5816,6522,deposit,2021-05-10,3764.75
5817,1784,transfer,2020-01-31,4937.0
5818,8693,Deposit,2023-01-19,5888.2
5819,84,transfer,2023-07-08,2912.35
5820,5162,deposit,2021-05-04,6982.19
5821,8226,,2022-10-20,8606.17
5822,9390,withdraw,2023-12-07,1341.97
5823,3800,withdrawal,2020-07-15,2909.23
5824,3445,transfer,2020-05-06,3468.85
5825,6967,Deposit,2020-04-02,1062.15
5826,4053,Deposit,2021-12-06,6117.28
5827,4056,Deposit,2023-07-17,2114.77
5828,5253,withdrawal,2021-03-18,9070.5
5829,3033,,2022-08-25,1388.22
5830,5163,transfer,2022-06-18,7268.91
5831,4200,withdraw,2020-08-16,6577.25
5832,3758,deposit,2023-12-10,4690.82
5833,6305,,2020-10-31,5168.9
5834,9029,transfer,2023-04-04,1604.31
5835,3855,transfer,2020-04-02,298.06
5836,9770,withdraw,2022-06-10,9432.45
5837,7055,withdrawal,2023-11-09,367.99
5838,6081,deposit,2022-06-17,5762.9
5839,6847,deposit,2022-03-20,8136.67
5840,3128,deposit,2023-02-06,61.37
5841,6946,,2021-04-11,3829.01
5842,5314,transfer,2020-07-24,3054.03
5843,7633,withdraw,2022-07-16,2092.43
5844,1910,withdraw,2020-10-05,1662.01
5845,8261,withdrawal,2020-06-02,3775.41
5846,9870,withdraw,2023-09-23,1448.76
5847,1228,withdraw,2020-08-15,1959.87
5848,8004,deposit,2022-09-29,5475.56
5849,3259,withdrawal,2021-11-08,2404.15
5850,4298,withdraw,2022-02-28,781.3
5851,423,withdraw,2021-12-22,8650.32
5852,7326,withdraw,2021-07-28,4339.4
5853,9519,withdraw,2021-09-15,8302.14
5854,1150,deposit,2023-09-25,527.09
5855,4013,transfer,2022-06-30,6373.23
5856,7150,,2023-04-24,8186.97
5857,8505,withdrawal,2020-04-22,6966.63
5858,7044,transfer,2021-08-08,8432.79
5859,7055,,2021-05-05,1131.16
5860,621,deposit,2023-02-14,1721.63
5861,594,transfer,2020-04-08,1600.86
5862,4540,,2022-04-28,6349.49
5863,612,withdraw,2022-03-29,9973.09
5864,8819,withdrawal,2020-10-23,4157.15
5865,9619,withdraw,2022-09-16,9136.57
5866,7887,withdrawal,2022-06-18,8925.53
5867,7724,transfer,2022-07-31,8121.31
5868,502,withdraw,2020-05-29,4803.12
5869,9366,deposit,2022-11-20,3188.79
5870,1928,withdraw,2023-03-26,569.54
5871,9541,Deposit,2021-02-28,4795.0
5872,3708,deposit,2022-08-06,8737.46
5873,3361,withdrawal,2020-02-24,4815.56
5874,8076,Deposit,2022-09-11,26.27
5875,7887,withdraw,2020-05-24,7956.14
5876,2876,withdraw,2022-11-07,1298.87
5877,1578,withdraw,2023-08-01,1653.76
5878,4298,withdraw,2022-01-14,2345.41
5879,6716,,2023-05-27,1951.16
5880,3434,Deposit,2023-05-23,7169.4
5881,2425,deposit,2021-09-09,9407.43
5882,6209,,2020-12-10,1179.6
5883,534,Deposit,2023-06-28,3906.17
5884,7616,deposit,2021-02-09,6018.24
5885,3455,transfer,2021-07-19,4731.6
5886,5144,transfer,2022-08-30,3497.75
5887,3873,deposit,2020-12-02,2243.42
5888,6917,deposit,2022-12-04,5533.02
5889,1506,deposit,2023-02-28,5087.64
5890,9534,transfer,2023-02-26,9914.33
5891,1759,deposit,2020-07-01,4642.72
5892,1945,deposit,2020-08-21,8846.35
5893,5570,Deposit,2022-05-28,9443.19
5894,1556,withdrawal,2023-08-17,3290.11
5895,6776,withdraw,2020-11-08,2997.25
5896,1603,withdraw,2020-10-11,9421.75
5897,9914,,2021-06-13,5782.34
5898,2554,Deposit,2023-06-11,1927.62
5899,4521,deposit,2023-11-17,2563.88
5900,8768,withdrawal,2021-08-24,213.16
5901,870,Deposit,2020-04-06,3227.21
5902,1326,withdrawal,2023-01-04,6214.07
5903,6588,transfer,2021-09-10,3124.29
5904,2792,withdrawal,2021-10-16,2292.85
5905,9402,Deposit,2023-10-27,596.67
5906,4248,,2021-04-06,8467.87
5907,6051,withdraw,2020-01-09,6476.68
5908,3607,transfer,2023-03-28,9086.97
5909,3964,withdrawal,2023-11-10,229.03
5910,5334,withdraw,2022-08-07,9220.15
5911,3728,withdrawal,2020-04-11,5238.64
5912,8134,,2020-04-18,1361.38
5913,5607,withdrawal,2021-09-05,2526.79
5914,7866,deposit,2021-01-12,1458.25
5915,3839,withdraw,2021-10-02,2271.39
5916,9535,,2021-09-24,2634.17
5917,9882,transfer,2022-10-01,5836.11
5918,9097,transfer,2020-02-03,2620.89
5919,4720,transfer,2021-12-05,4919.41
5920,536,withdrawal,2021-01-02,6424.41
5921,687,,2020-09-19,7787.06
5922,3773,withdraw,2022-07-21,8830.53
5923,6757,transfer,2023-10-26,1597.2
5924,8930,,2020-12-09,6445.51
5925,1181,transfer,2021-11-19,1139.25
5926,2914,,2022-02-14,2353.98
5927,788,withdrawal,2022-04-08,5704.68
5928,773,Deposit,2020-06-12,9473.83
5929,8428,,2021-01-09,6090.52
5930,4574,transfer,2020-02-14,8760.19
5931,7547,withdraw,2021-09-19,6721.0
5932,690,transfer,2023-11-14,7495.48
5933,7956,withdrawal,2023-06-19,2222.49
5934,5589,Deposit,2022-07-21,4867.06
5935,5268,Deposit,2022-08-10,8046.02
5936,8966,withdraw,2021-04-04,6608.59
5937,8343,,2020-01-19,321.11
5938,9693,Deposit,2023-08-24,6684.32
5939,3234,,2022-03-09,1928.95
5940,9819,transfer,2020-02-16,9310.29
5941,9658,,2023-06-30,9292.0
5942,8318,deposit,2022-03-29,8449.9
5943,4020,withdrawal,2022-04-02,1961.11
5944,4212,transfer,2022-07-05,1150.26
5945,5987,,2021-04-27,8909.3
5946,2588,transfer,2020-10-03,4831.42
5947,3209,withdrawal,2023-11-01,8773.6
5948,7646,withdrawal,2021-06-05,8558.65
5949,3473,transfer,2023-03-01,8595.67
5950,5500,Deposit,2022-03-26,2321.16
5951,4129,withdraw,2023-08-29,6592.07
5952,6973,transfer,2023-03-09,9389.26
5953,5085,deposit,2021-09-26,3358.89
5954,6949,transfer,2023-03-07,6597.0
5955,2061,,2021-08-01,3668.69
5956,7464,deposit,2020-05-15,2650.09
5957,3326,transfer,2020-11-20,8145.92
5958,4455,transfer,2023-06-17,1899.39
5959,823,deposit,2023-03-19,1094.0
5960,2062,withdraw,2020-02-04,2753.37
5961,8352,deposit,2022-06-30,4477.4
5962,907,withdraw,2021-07-27,7999.93
5963,2787,withdraw,2020-05-03,2339.95
5964,9893,deposit,2021-11-30,9072.67
5965,6942,,2021-11-22,5502.96
5966,4429,withdrawal,2020-02-09,7135.99
5967,1574,deposit,2021-03-31,2518.92
5968,3251,withdrawal,2020-12-27,8431.37
5969,1342,,2023-06-03,322.32
5970,4705,,2020-11-03,2120.7
5971,2078,,2023-05-25,7801.68
5972,4530,,2020-10-20,657.93
5973,1031,transfer,2021-05-08,5934.71
5974,1831,withdrawal,2022-04-06,7232.71
5975,5565,Deposit,2020-10-22,5733.5
5976,784,transfer,2020-03-13,1022.79
5977,8907,transfer,2020-05-12,5987.94
5978,5029,withdrawal,2021-04-29,6116.72
5979,7477,withdrawal,2021-05-03,4857.21
5980,8782,Deposit,2020-08-01,3651.1
5981,2711,transfer,2021-02-26,2443.18
5982,5498,withdrawal,2020-12-25,776.55
5983,8379,deposit,2021-01-14,361.77
5984,7519,withdraw,2020-11-07,7916.87
5985,9244,,2020-11-30,5259.99
5986,490,withdraw,2021-01-15,1485.7
5987,7166,withdrawal,2022-11-24,952.66
5988,9560,Deposit,2022-09-13,919.71
5989,4787,withdrawal,2022-11-06,1451.26
5990,1746,Deposit,2020-05-26,294.95
5991,7881,transfer,2020-09-30,7652.77
5992,6259,deposit,2022-04-21,3674.34
5993,4899,transfer,2021-01-20,2884.16
5994,9355,deposit,2020-03-06,4615.43
5995,5175,Deposit,2021-05-09,3114.5
5996,8786,withdrawal,2020-08-06,6975.46
5997,2586,withdrawal,2020-03-20,2982.44
5998,559,withdrawal,2020-10-14,6211.35
5999,8702,withdrawal,2021-02-25,3749.18
6000,3569,transfer,2021-05-14,4097.65
6001,3610,transfer,2020-10-08,7832.63
6002,313,Deposit,2023-01-24,5191.1
6003,7377,deposit,2023-06-16,4061.16
6004,3192,deposit,2022-12-12,3286.71
6005,3663,deposit,2023-12-28,6559.2
6006,1968,withdrawal,2021-04-28,6270.67
6007,7209,transfer,2022-10-16,842.38
6008,6133,withdraw,2022-01-03,6749.89
6009,1792,withdraw,2022-06-13,4526.53
6010,8024,withdrawal,2022-12-28,9740.01
6011,4050,withdraw,2020-03-12,4689.65
6012,1610,deposit,2021-10-23,9434.06
6013,4612,deposit,2022-05-19,8040.89
6014,5055,Deposit,2021-07-12,9677.92
6015,6095,withdrawal,2020-09-13,2066.94
6016,9738,Deposit,2023-08-10,3329.86
6017,9827,deposit,2021-10-07,5887.67
6018,8224,transfer,2021-08-18,982.62
6019,2633,withdrawal,2023-07-03,7117.04
6020,2463,,2023-07-21,2698.57
6021,6377,Deposit,2022-04-29,1502.95
6022,4495,Deposit,2022-12-30,598.86
6023,7346,deposit,2023-05-26,4156.19
6024,6659,Deposit,2020-01-24,1281.62
6025,104,deposit,2021-05-10,4995.34
6026,6179,transfer,2022-06-04,4096.38
6027,627,Deposit,2023-06-24,8709.88
6028,6454,deposit,2022-08-04,738.65
6029,6906,deposit,2021-01-30,8598.7
6030,9626,transfer,2022-05-07,7152.74
6031,3294,Deposit,2021-04-10,6463.69
6032,7522,,2020-08-02,9752.94
6033,5923,,2022-04-10,501.45
6034,7906,transfer,2022-03-17,4910.38
6035,6384,transfer,2022-08-29,7295.4
6036,3697,transfer,2021-01-30,5348.95
6037,379,,2020-09-28,3211.38
6038,3216,Deposit,2022-04-23,271.78
6039,4339,withdraw,2020-01-19,6524.44
6040,3921,,2023-06-06,8656.57
6041,69,deposit,2023-02-22,7186.2
6042,716,deposit,2020-08-20,520.32
6043,2966,transfer,2020-07-23,7013.02
6044,3642,transfer,2020-09-16,7377.77
6045,6951,withdraw,2023-11-27,6636.65
6046,1444,withdrawal,2021-05-02,5893.88
6047,4870,deposit,2023-04-11,7017.3
6048,4784,withdrawal,2023-03-30,5765.74
6049,8262,transfer,2023-07-20,4796.28
6050,5687,deposit,2020-09-16,5368.38
6051,9566,deposit,2022-02-14,730.0
6052,6205,transfer,2023-05-30,5260.2
6053,3326,withdrawal,2023-02-13,7039.06
6054,2387,withdrawal,2023-04-03,4942.24
6055,7006,Deposit,2023-11-10,5574.2
6056,6105,Deposit,2023-09-30,7642.7
6057,3978,withdraw,2020-10-23,1422.09
6058,2352,withdraw,2021-01-31,7501.14
6059,2667,withdrawal,2020-05-31,3741.97
6060,7320,transfer,2020-04-08,7857.77
6061,5496,withdrawal,2021-03-21,2204.53
6062,6428,deposit,2021-08-30,7943.18
6063,282,Deposit,2022-12-24,7917.03
6064,8854,Deposit,2023-12-09,3219.45
6065,8672,,2020-05-25,7962.28
6066,6763,withdrawal,2022-11-13,1247.68
6067,7076,deposit,2021-07-30,8096.38
6068,5326,withdrawal,2021-10-16,1473.22
6069,8741,,2023-05-23,9855.88
6070,8835,withdrawal,2023-10-25,5877.6
6071,9180,withdrawal,2022-03-29,7819.13
6072,7232,deposit,2021-06-15,5638.54
6073,364,Deposit,2020-12-15,5792.26
6074,7386,transfer,2022-12-11,4833.8
6075,3688,,2020-07-23,1391.33
6076,6551,withdraw,2022-06-19,2726.73
6077,4066,deposit,2022-02-03,9359.12
6078,5178,Deposit,2020-04-30,3732.69
6079,3980,withdrawal,2020-03-02,571.84
6080,2313,transfer,2022-10-31,7975.7
6081,9542,withdraw,2021-07-07,7135.82
6082,9362,,2023-06-26,3081.93
6083,6512,withdraw,2021-10-07,3717.69
6084,591,deposit,2020-08-17,4917.55
6085,5959,withdrawal,2020-03-29,1435.1
6086,7148,withdrawal,2020-06-21,9922.93
6087,7305,transfer,2021-03-16,3786.09
6088,8876,withdraw,2021-11-09,8579.43
6089,131,deposit,2023-10-15,8285.35
6090,3744,withdrawal,2020-12-28,2658.86
6091,6966,withdraw,2022-09-15,801.37
6092,1973,withdraw,2021-07-05,4483.08
6093,6578,Deposit,2023-06-02,2196.32
6094,2155,transfer,2021-01-25,3798.58
6095,2074,withdrawal,2021-04-10,9188.48
6096,4009,Deposit,2020-12-29,5854.33
6097,2687,transfer,2023-04-06,4229.4
6098,6522,Deposit,2021-02-22,5939.73
6099,7816,withdrawal,2023-10-29,1053.88
6100,7192,deposit,2021-06-09,7606.2
6101,8461,Deposit,2021-12-23,5667.1
6102,2379,Deposit,2020-08-09,9700.18
6103,7398,withdraw,2020-05-16,3948.95
6104,3260,,2020-03-09,1878.02
6105,4843,withdrawal,2022-03-17,1802.5
6106,5262,Deposit,2023-04-27,8575.14
6107,3118,,2022-12-09,4613.32
6108,8435,deposit,2021-11-10,2924.91
6109,4869,Deposit,2020-06-04,7887.32
6110,5871,transfer,2021-05-11,7374.12
6111,5272,deposit,2022-02-16,9103.93
6112,4637,deposit,2022-04-08,8662.52
6113,2067,Deposit,2020-07-14,987.03
6114,6078,Deposit,2021-11-07,1725.36
6115,3551,withdraw,2022-02-01,4612.26
6116,3248,withdrawal,2021-04-20,8948.49
6117,8413,withdraw,2020-08-16,7464.92
6118,7726,transfer,2022-10-06,1310.9
6119,7761,withdrawal,2023-12-02,1905.07
6120,583,withdraw,2022-07-18,4646.62
6121,7910,withdraw,2021-05-05,6887.04
6122,4421,Deposit,2020-08-06,1962.1
6123,6779,withdraw,2021-05-27,842.97
6124,1441,Deposit,2020-01-21,195.07
6125,4119,deposit,2022-08-24,1314.51
6126,2427,withdrawal,2021-11-14,4105.16
6127,9826,Deposit,2023-12-18,8646.99
6128,8381,,2020-04-17,416.22
6129,7812,,2023-09-20,6800.73
6130,642,,2023-10-05,1348.39
6131,4794,,2020-11-03,4921.2
6132,4937,withdraw,2020-09-13,2881.42
6133,4124,,2021-03-12,8386.68
6134,6817,Deposit,2021-08-01,6645.54
6135,7447,deposit,2021-02-20,2975.56
6136,3668,transfer,2020-01-11,5037.27
6137,6007,transfer,2023-09-28,7569.24
6138,2847,deposit,2023-12-19,8670.84
6139,3630,withdraw,2023-09-30,6199.7
6140,3455,withdrawal,2023-06-09,6149.6
6141,1019,withdrawal,2023-08-21,1038.62
6142,8749,Deposit,2020-07-06,5217.74
6143,7775,transfer,2021-03-05,8154.48
6144,9007,deposit,2020-01-16,6827.59
6145,9021,withdraw,2021-12-24,485.1
6146,5298,deposit,2022-10-28,6998.71
6147,8739,transfer,2021-09-22,4032.33
6148,3493,deposit,2021-05-09,6842.82
6149,9272,deposit,2023-09-09,8114.19
6150,1595,deposit,2022-07-14,1752.73
6151,1945,Deposit,2020-11-04,8707.56
6152,1556,withdraw,2021-04-23,1953.92
6153,8880,withdrawal,2020-08-01,2879.6
6154,2959,withdraw,2020-05-14,6808.37
6155,8766,transfer,2022-09-02,7275.85
6156,5225,withdrawal,2021-02-14,4263.81
6157,911,,2023-12-14,1135.61
6158,9208,Deposit,2021-08-01,9175.48
6159,5291,withdrawal,2022-05-25,3473.35
6160,8987,withdrawal,2023-08-28,9672.72
6161,1334,withdrawal,2021-08-16,8493.41
6162,2796,deposit,2020-09-26,2961.19
6163,4263,transfer,2021-01-19,7482.29
6164,6137,,2022-03-17,2740.36
6165,7892,Deposit,2020-01-19,261.9
6166,9216,,2020-11-18,2636.65
6167,163,transfer,2022-05-03,1609.75
6168,2683,deposit,2021-11-17,3085.33
6169,5182,Deposit,2021-11-21,4783.67
6170,3839,,2022-09-27,1513.71
6171,3178,deposit,2021-05-12,977.16
6172,9360,Deposit,2020-07-11,5091.2
6173,4496,Deposit,2022-06-21,3483.18
6174,3820,withdraw,2022-09-15,4473.81
6175,8550,deposit,2023-07-10,9903.22
6176,9448,transfer,2023-09-14,3523.48
6177,679,,2021-01-07,6038.13
6178,446,deposit,2023-02-09,4843.94
6179,1641,,2022-10-07,7375.1
6180,6160,deposit,2023-06-01,9848.58
6181,8246,deposit,2023-10-19,5238.85
6182,7934,withdraw,2020-12-17,3510.89
6183,4845,withdraw,2023-01-08,1633.32
6184,3983,withdraw,2020-06-24,8125.5
6185,8210,withdraw,2022-05-13,744.48
6186,772,deposit,2020-06-14,5818.24
6187,6693,transfer,2021-02-27,7641.63
6188,9512,withdrawal,2022-04-30,1927.07
6189,1599,deposit,2021-08-31,4812.64
6190,7236,,2021-02-16,3975.34
6191,7569,transfer,2021-11-07,2111.83
6192,3554,withdrawal,2022-01-24,8821.29
6193,6832,withdrawal,2023-06-11,5327.79
6194,19,withdraw,2023-01-08,8564.45
6195,309,withdrawal,2021-04-05,8515.4
6196,2855,,2020-12-22,9801.63
6197,6076,,2020-05-25,9196.34
6198,7260,transfer,2022-06-24,7327.99
6199,5581,withdraw,2020-07-02,6757.39
6200,3491,deposit,2021-08-21,1648.74
6201,4425,deposit,2022-09-26,4299.85
6202,1361,withdraw,2020-08-15,5640.0
6203,9634,withdraw,2023-12-11,628.1
6204,783,withdrawal,2022-07-29,1555.14
6205,7015,withdrawal,2023-01-04,6411.16
6206,1099,transfer,2023-05-20,1478.99
6207,984,withdraw,2023-11-03,3390.7
6208,8986,deposit,2021-09-23,382.44
6209,2225,transfer,2023-04-04,1705.72
6210,9974,deposit,2023-01-20,5549.26
6211,772,deposit,2022-04-26,6423.63
6212,7313,transfer,2023-12-22,1038.33
6213,8781,deposit,2020-07-14,2421.65
6214,714,withdraw,2020-09-07,3962.52
6215,9297,,2021-02-17,6827.26
6216,3179,withdraw,2020-11-13,759.42
6217,2697,transfer,2021-06-28,4494.3
6218,7263,deposit,2021-10-13,7370.38
6219,3171,deposit,2020-04-28,1413.64
6220,5002,withdrawal,2021-04-27,5461.0
6221,48,Deposit,2021-12-04,4413.55
6222,8591,transfer,2022-10-17,3914.38
6223,1282,,2021-08-10,9339.44
6224,6458,deposit,2020-06-11,3961.64
6225,4262,transfer,2022-09-28,4473.35
6226,3587,withdrawal,2020-04-11,632.04
6227,5112,transfer,2021-07-27,3657.35
6228,8673,withdraw,2021-01-07,5241.58
6229,4977,deposit,2021-10-18,104.44
6230,5592,withdrawal,2023-08-06,505.67
6231,4795,withdraw,2023-01-11,2397.86
6232,237,Deposit,2023-01-12,7425.77
6233,3773,Deposit,2021-04-18,7835.59
6234,817,transfer,2020-03-02,8017.69
6235,1984,deposit,2021-09-05,5736.65
6236,8724,Deposit,2020-04-04,8357.08
6237,3925,withdrawal,2020-09-22,1379.43
6238,8877,deposit,2021-03-09,9237.68
6239,2705,,2023-02-16,8064.69
6240,8770,withdrawal,2023-09-13,5999.57
6241,3990,withdrawal,2022-07-26,5813.74
6242,2482,withdrawal,2020-11-08,1124.67
6243,3199,,2021-11-03,8012.05
6244,6135,Deposit,2020-08-26,4987.48
6245,4523,transfer,2022-01-15,8216.69
6246,5521,Deposit,2022-01-08,3162.73
6247,5268,Deposit,2022-08-08,519.02
6248,6565,transfer,2022-02-15,5060.53
6249,3663,withdraw,2020-06-21,8814.65
6250,2330,withdrawal,2022-03-16,897.03
6251,8512,,2023-03-16,4122.09
6252,7583,withdraw,2021-04-24,8342.49
6253,2974,withdrawal,2020-12-19,2293.57
6254,7590,withdraw,2020-11-13,2630.45
6255,3708,withdrawal,2022-01-16,6217.43
6256,1520,transfer,2022-06-27,8647.65
6257,3170,transfer,2022-03-13,5774.57
6258,7540,,2022-12-08,1027.85
6259,9368,transfer,2022-03-19,9294.49
6260,3997,deposit,2021-12-19,5357.94
6261,5991,,2021-02-02,3433.37
6262,8152,,2020-12-21,7537.73
6263,5733,withdrawal,2020-04-05,6915.11
6264,9286,transfer,2020-05-21,3070.73
6265,4608,withdraw,2023-01-06,8555.96
6266,7018,deposit,2021-06-23,850.37
6267,415,,2021-09-02,8792.35
6268,3476,deposit,2022-09-10,1017.36
6269,5550,,2020-05-16,370.52
6270,8809,transfer,2020-10-02,8649.53
6271,8124,Deposit,2023-08-06,668.41
6272,470,transfer,2022-01-12,9915.02
6273,809,,2020-03-09,833.73
6274,6629,Deposit,2023-02-18,8288.35
6275,3570,transfer,2023-03-30,9640.84
6276,6476,withdrawal,2020-06-04,5732.45
6277,4241,withdraw,2020-06-29,1700.52
6278,206,,2021-11-06,1625.94
6279,5002,,2023-06-16,7604.99
6280,6234,Deposit,2022-11-16,682.51
6281,170,Deposit,2023-04-16,6862.21
6282,5358,deposit,2021-09-25,2888.98
6283,1424,Deposit,2021-11-20,9267.19
6284,420,withdrawal,2021-09-11,5543.45
6285,397,withdraw,2020-02-01,2231.34
6286,7432,Deposit,2022-11-12,8467.86
6287,5353,deposit,2020-06-21,9832.6
6288,2357,,2021-02-09,7446.28
6289,5765,withdraw,2020-01-28,6981.88
6290,8496,Deposit,2023-07-18,8571.05
6291,3834,withdrawal,2020-10-02,211.99
6292,8472,withdrawal,2023-12-10,8890.39
6293,4297,withdraw,2020-11-04,2505.28
6294,4587,deposit,2023-12-21,5909.02
6295,1995,withdrawal,2022-04-29,4477.94
6296,1742,transfer,2023-01-28,4340.09
6297,4394,transfer,2022-02-03,4509.19
6298,8640,Deposit,2020-03-27,6840.95
6299,6341,withdrawal,2023-07-25,6763.35
6300,1914,transfer,2020-04-07,3765.13
6301,2780,Deposit,2022-09-21,9928.59
6302,8013,Deposit,2022-10-05,9663.48
6303,6205,Deposit,2023-02-05,1580.65
6304,9043,deposit,2022-12-01,6881.48
6305,72,Deposit,2021-08-11,5122.88
6306,452,deposit,2021-04-23,2716.14
6307,3865,transfer,2021-05-10,8084.8
6308,9855,Deposit,2020-08-03,2253.12
6309,8391,transfer,2022-09-14,6706.44
6310,6968,withdrawal,2021-04-25,7362.21
6311,4379,deposit,2023-04-27,4032.79
6312,6120,transfer,2023-02-11,387.85
6313,9367,Deposit,2020-11-18,3206.6
6314,3112,transfer,2021-07-11,8092.7
6315,4154,Deposit,2023-12-27,6732.88
6316,2596,withdraw,2022-06-13,4856.18
6317,8906,,2023-03-21,7120.79
6318,6528,deposit,2022-12-05,2167.71
6319,2159,withdrawal,2021-09-30,9259.64
6320,9648,transfer,2021-05-15,8395.31
6321,8088,,2023-08-29,333.13
